timestamp,memory_usage_gb,unit
2024-04-03 14:53:01,13.162,GB
2024-04-03 14:53:03,13.049,GB
2024-04-03 14:53:04,13.11,GB
2024-04-03 14:53:06,13.059,GB
2024-04-03 14:53:07,13.1,GB
2024-04-03 14:53:08,13.167,GB
2024-04-03 14:53:09,13.187,GB
2024-04-03 14:53:11,13.158,GB
2024-04-03 14:53:13,13.174,GB
2024-04-03 14:53:14,13.197,GB
2024-04-03 14:53:15,13.19,GB
2024-04-03 14:53:16,13.115,GB
2024-04-03 14:53:18,13.143,GB
2024-04-03 14:53:19,13.009,GB
2024-04-03 14:53:21,13.067,GB
2024-04-03 14:53:22,13.052,GB
2024-04-03 14:53:24,12.866,GB
2024-04-03 14:53:26,12.912,GB
2024-04-03 14:53:27,12.855,GB
2024-04-03 14:53:29,12.852,GB
2024-04-03 14:53:30,12.528,GB
2024-04-03 14:53:32,12.074,GB
2024-04-03 14:53:33,12.127,GB
2024-04-03 14:53:35,12.174,GB
2024-04-03 14:53:36,12.209,GB
2024-04-03 14:53:38,12.239,GB
2024-04-03 14:53:39,12.29,GB
2024-04-03 14:53:41,12.344,GB
2024-04-03 14:53:42,12.334,GB
2024-04-03 14:53:43,12.203,GB
2024-04-03 14:53:45,12.233,GB
2024-04-03 14:53:46,12.236,GB
2024-04-03 14:53:47,12.266,GB
2024-04-03 14:53:49,12.207,GB
2024-04-03 14:53:50,12.22,GB
2024-04-03 14:53:51,12.245,GB
2024-04-03 14:53:52,12.287,GB
2024-04-03 14:53:54,12.19,GB
2024-04-03 14:53:55,12.195,GB
2024-04-03 14:53:56,12.246,GB
2024-04-03 14:53:58,12.172,GB
2024-04-03 14:53:59,12.248,GB
2024-04-03 14:54:00,12.294,GB
2024-04-03 14:54:01,12.324,GB
2024-04-03 14:54:03,12.15,GB
2024-04-03 14:54:04,12.213,GB
2024-04-03 14:54:05,12.285,GB
2024-04-03 14:54:07,12.152,GB
2024-04-03 14:54:08,12.223,GB
2024-04-03 14:54:09,12.255,GB
2024-04-03 14:54:11,12.208,GB
2024-04-03 14:54:12,12.18,GB
2024-04-03 14:54:13,12.239,GB
2024-04-03 14:54:15,12.173,GB
2024-04-03 14:54:16,12.089,GB
2024-04-03 14:54:17,12.189,GB
2024-04-03 14:54:18,12.241,GB
2024-04-03 14:54:20,12.136,GB
2024-04-03 14:54:21,12.114,GB
2024-04-03 14:54:22,12.027,GB
2024-04-03 14:54:24,11.832,GB
2024-04-03 14:54:25,11.933,GB
2024-04-03 14:54:26,12.019,GB
2024-04-03 14:54:27,11.928,GB
2024-04-03 14:54:29,11.896,GB
2024-04-03 14:54:30,11.936,GB
2024-04-03 14:54:31,11.724,GB
2024-04-03 14:54:33,11.797,GB
2024-04-03 14:54:34,11.775,GB
2024-04-03 14:54:36,11.759,GB
2024-04-03 14:54:37,11.76,GB
2024-04-03 14:54:38,11.422,GB
2024-04-03 14:54:40,11.326,GB
2024-04-03 14:54:41,11.44,GB
2024-04-03 14:54:42,11.553,GB
