id_scenario,id_region,id_sector,id_subsector,year,id_energy_carrier,energy_consumption,end_use
1,9010101,6,61,2019,6.0,305812.3481762827,space_heating
1,9010101,6,61,2019,13.0,113372.13295716852,space_heating
1,9010101,6,61,2019,2.0,259600.0425658356,space_heating
1,9010101,6,61,2019,6.0,101476.22309295648,space_heating
1,9010101,6,61,2019,6.0,121064.31093603816,space_heating
1,9010101,6,61,2019,6.0,144483.68112960912,space_heating
1,9010101,6,61,2019,6.0,103425.13649290297,space_heating
1,9010101,6,61,2019,6.0,187724.10891504464,space_heating
1,9010101,6,61,2019,6.0,115727.0285670337,space_heating
1,9010101,6,61,2019,3.0,205939.4214968967,space_heating
1,9010101,6,61,2019,2.0,155942.8441887775,space_heating
1,9010101,6,61,2019,6.0,198679.6054439504,space_heating
1,9010101,6,61,2019,6.0,113232.65422341616,space_heating
1,9010101,6,61,2019,13.0,183826.87371410735,space_heating
1,9010101,6,61,2019,6.0,71166.57873461176,space_heating
1,9010101,6,61,2019,2.0,101437.7445849484,space_heating
1,9010101,6,61,2019,2.0,234073.15096339467,space_heating
1,9010101,6,61,2019,6.0,180182.6267868533,space_heating
1,9010101,6,61,2019,6.0,140607.20956618298,space_heating
1,9010101,6,61,2019,1.0,130690.89378660348,space_heating
1,9010101,6,61,2019,2.0,222875.46634083168,space_heating
1,9010101,6,61,2019,6.0,94102.8008454586,space_heating
1,9010101,6,61,2019,6.0,98802.18555596207,space_heating
1,9010101,6,61,2019,6.0,164729.94272320266,space_heating
1,9010101,6,61,2019,6.0,86076.06227698058,space_heating
1,9010101,6,61,2019,13.0,157171.48411391024,space_heating
1,9010101,6,61,2019,2.0,236442.33936035944,space_heating
1,9010101,6,61,2019,6.0,138504.9693820944,space_heating
1,9010101,6,61,2019,6.0,116658.92562928153,space_heating
1,9010101,6,61,2019,6.0,78599.7042350398,space_heating
1,9010101,6,61,2019,6.0,209160.2447508881,space_heating
1,9010101,6,61,2019,1.0,39050.2711897514,space_heating
1,9010101,6,61,2019,6.0,241158.42480542636,space_heating
1,9010101,6,61,2019,2.0,151925.8669664261,space_heating
1,9010101,6,61,2019,6.0,162455.34134009373,space_heating
1,9010101,6,61,2019,6.0,157980.66755467467,space_heating
1,9010101,6,61,2019,2.0,129165.72085472028,space_heating
1,9010101,6,61,2019,6.0,75668.37241514205,space_heating
1,9010101,6,61,2019,6.0,165102.23797504607,space_heating
1,9010101,6,61,2019,2.0,234948.42759072897,space_heating
1,9010101,6,61,2019,6.0,260402.72125237464,space_heating
1,9010101,6,61,2019,6.0,157799.53818155386,space_heating
1,9010101,6,61,2019,6.0,117455.7257240306,space_heating
1,9010101,6,61,2019,6.0,103662.43967452396,space_heating
1,9010101,6,61,2019,2.0,146830.042439457,space_heating
1,9010101,6,61,2019,6.0,192740.01633873337,space_heating
1,9010101,6,61,2019,12.0,177490.92943578205,space_heating
1,9010101,6,61,2019,2.0,178954.0266007807,space_heating
1,9010101,6,61,2019,6.0,151905.05056561847,space_heating
1,9010101,6,61,2019,6.0,112501.64073043747,space_heating
1,9010101,6,61,2019,12.0,190157.2734361328,space_heating
1,9010101,6,61,2019,12.0,162730.24407363255,space_heating
1,9010101,6,61,2019,13.0,147737.07907055196,space_heating
1,9010101,6,61,2019,6.0,85609.24548204664,space_heating
1,9010101,6,61,2019,6.0,195019.90772760368,space_heating
1,9010101,6,61,2019,6.0,276716.05343926005,space_heating
1,9010101,6,61,2019,2.0,118645.1628310095,space_heating
1,9010101,6,61,2019,6.0,104005.75933860173,space_heating
1,9010101,6,61,2019,1.0,123834.59035663249,space_heating
1,9010101,6,61,2019,12.0,143625.29288342406,space_heating
1,9010101,6,61,2019,6.0,111206.02552144816,space_heating
1,9010101,6,61,2019,6.0,193976.39415771732,space_heating
1,9010101,6,61,2019,2.0,170648.38735531896,space_heating
1,9010101,6,61,2019,12.0,161979.3306719202,space_heating
1,9010101,6,61,2019,2.0,267435.8547489228,space_heating
1,9010101,6,61,2019,6.0,155410.559780761,space_heating
1,9010101,6,61,2019,12.0,186018.5808941947,space_heating
1,9010101,6,61,2019,19.0,179075.35622428442,space_heating
1,9010101,6,61,2019,6.0,232751.59277320525,space_heating
1,9010101,6,61,2019,6.0,214819.0457271369,space_heating
1,9010101,6,61,2019,6.0,320215.34890774934,space_heating
1,9010101,6,61,2019,6.0,160762.20391278385,space_heating
1,9010101,6,61,2019,2.0,156487.35359423712,space_heating
1,9010101,6,61,2019,13.0,100357.19444760052,space_heating
1,9010101,6,61,2019,13.0,92375.04941295364,space_heating
1,9010101,6,61,2019,13.0,124255.83276054898,space_heating
1,9010101,6,61,2019,2.0,176580.81504587794,space_heating
1,9010101,6,61,2019,6.0,148643.92247004336,space_heating
1,9010101,6,61,2019,6.0,176292.24761564564,space_heating
1,9010101,6,61,2019,12.0,161865.78107329522,space_heating
1,9010101,6,61,2019,2.0,187909.58405597464,space_heating
1,9010101,6,61,2019,6.0,83083.47859929364,space_heating
1,9010101,6,61,2019,6.0,151523.32174517354,space_heating
1,9010101,6,61,2019,6.0,104158.87476649528,space_heating
1,9010101,6,61,2019,12.0,211006.43466402683,space_heating
1,9010101,6,61,2019,13.0,151571.5293583363,space_heating
1,9010101,6,61,2019,13.0,120012.72964559228,space_heating
1,9010101,6,61,2019,6.0,195642.5200735388,space_heating
1,9010101,6,61,2019,6.0,224882.93895219747,space_heating
1,9010101,6,61,2019,12.0,119416.229166422,space_heating
1,9010101,6,61,2019,2.0,204652.78960356943,space_heating
1,9010101,6,61,2019,3.0,281552.5430611771,space_heating
1,9010101,6,61,2019,12.0,181030.9266047121,space_heating
1,9010101,6,61,2019,2.0,213976.40717998092,space_heating
1,9010101,6,61,2019,6.0,81910.40385950803,space_heating
1,9010101,6,61,2019,6.0,125278.42479753052,space_heating
1,9010101,6,61,2019,6.0,179726.73323987276,space_heating
1,9010101,3,31,2019,0.0,0.0,space_heating
1,9010101,3,31,2019,0.0,0.0,space_heating
1,9010101,3,31,2019,0.0,0.0,space_heating
1,9010101,3,31,2019,0.0,0.0,space_heating
1,9010101,3,31,2019,0.0,0.0,space_heating
1,9010101,3,31,2019,0.0,0.0,space_heating
1,9010101,3,31,2019,0.0,0.0,space_heating
1,9010101,3,31,2019,0.0,0.0,space_heating
1,9010101,3,31,2019,0.0,0.0,space_heating
1,9010101,3,31,2019,0.0,0.0,space_heating
1,9010101,3,31,2019,0.0,0.0,space_heating
1,9010101,3,31,2019,0.0,0.0,space_heating
1,9010101,3,31,2019,0.0,0.0,space_heating
1,9010101,3,31,2019,0.0,0.0,space_heating
1,9010101,3,31,2019,15.0,220708.28185785565,space_heating
1,9010101,3,31,2019,0.0,0.0,space_heating
1,9010101,3,31,2019,0.0,0.0,space_heating
1,9010101,3,31,2019,0.0,0.0,space_heating
1,9010101,3,31,2019,0.0,0.0,space_heating
1,9010101,3,31,2019,0.0,0.0,space_heating
1,9010101,3,31,2019,0.0,0.0,space_heating
1,9010101,3,31,2019,0.0,0.0,space_heating
1,9010101,3,31,2019,0.0,0.0,space_heating
1,9010101,3,31,2019,0.0,0.0,space_heating
1,9010101,3,31,2019,0.0,0.0,space_heating
1,9010101,3,31,2019,0.0,0.0,space_heating
1,9010101,3,31,2019,0.0,0.0,space_heating
1,9010101,3,31,2019,0.0,0.0,space_heating
1,9010101,3,31,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,15.0,41917.60387401817,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,15.0,35300.64417619689,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,15.0,46272.02128454065,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,15.0,33204.59391440307,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,15.0,29617.468096868277,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,15.0,40336.377145105536,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,15.0,41206.703023243856,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,15.0,41485.12606835728,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,15.0,32958.82313120979,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,15.0,38831.19840037839,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,15.0,44910.1910847581,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,15.0,26116.487392503062,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,15.0,42981.48967161101,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,15.0,22827.655919346977,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,15.0,12458.52692979208,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,32,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,15.0,54658.33187061497,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,15.0,37195.9888995716,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,15.0,30296.775546408917,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,15.0,45070.5193055201,space_heating
1,9010101,3,33,2019,15.0,39635.31916360332,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,0.0,0.0,space_heating
1,9010101,3,33,2019,15.0,6893.268246169148,space_heating
1,9010101,3,33,2019,15.0,8471.995447648254,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,15.0,43119.74338259465,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,15.0,40693.5437109249,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,15.0,50482.30165483816,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,34,2019,0.0,0.0,space_heating
1,9010101,3,35,2019,0.0,0.0,space_heating
1,9010101,3,35,2019,0.0,0.0,space_heating
1,9010101,3,35,2019,0.0,0.0,space_heating
