id_scenario,id_region,id_sector,id_subsector,year,id_building_type,id_building_location,heating_system_main_id_heating_technology,heating_system_main_space_heating_energy_carrier_1_id_energy_carrier,building_number
1,908,3,36,2019,12,1,21,6,477.7317418
1,908,3,36,2019,12,1,22,2,226.5944828
1,908,3,36,2019,12,1,23,12,50.18666667
1,908,3,36,2019,12,1,42,2,25.09333333
1,908,3,36,2019,12,1,44,6,75.7829885
1,908,3,36,2019,12,1,45,3,75.7829885
1,908,3,36,2019,12,1,210,1,25.34482759
1,908,3,36,2019,12,1,211,1,24.77272727
1,908,3,36,2019,12,2,11,13,249.6295384
1,908,3,36,2019,12,2,21,6,274.4178883
1,908,3,36,2019,12,2,22,2,174.4932813
1,908,3,36,2019,12,2,23,12,50.20451128
1,908,3,36,2019,12,2,26,6,24.77272727
1,908,3,36,2019,12,2,28,12,49.93266254
1,908,3,36,2019,12,2,31,6,24.77272727
1,908,3,36,2019,12,2,32,2,24.94736842
1,908,3,36,2019,12,2,41,6,24.77272727
1,908,3,36,2019,12,2,43,12,24.98529412
1,908,3,36,2019,12,2,45,3,49.8660606
1,908,3,36,2019,12,2,211,1,49.75802139
1,908,3,36,2019,12,3,21,6,250.7656907
1,908,3,36,2019,12,3,22,2,100.4189076
1,908,3,36,2019,12,3,23,12,25.09333333
1,908,3,36,2019,12,3,24,19,25.09333333
1,908,3,36,2019,12,3,29,1,50.20451128
1,908,3,36,2019,12,3,43,12,25.09333333
1,908,3,36,2019,12,4,11,13,200.095719
1,908,3,36,2019,12,4,21,6,624.6124965
1,908,3,36,2019,12,4,22,2,200.3329351
1,908,3,36,2019,12,4,23,12,124.883392
1,908,3,36,2019,12,4,26,6,49.72009569
1,908,3,36,2019,12,4,28,12,24.94736842
1,908,3,36,2019,12,4,29,1,75.02089783
1,908,3,36,2019,12,4,33,1,49.86096256
1,908,3,36,2019,12,4,42,2,25.08823529
1,908,3,36,2019,12,4,43,12,24.98529412
1,908,3,36,2019,12,4,44,6,24.77272727
1,908,3,36,2019,12,4,45,3,25.08823529
1,908,3,36,2019,12,4,210,1,99.45814479
1,908,3,36,2019,12,4,211,1,50.11755486
1,908,3,36,2019,12,4,212,1,24.98529412
1,908,3,36,2019,12,5,21,6,326.2557245
1,908,3,36,2019,12,5,22,2,75.43871148
1,908,3,36,2019,12,5,23,12,150.008968
1,908,3,36,2019,12,5,26,6,25.25714286
1,908,3,36,2019,12,5,29,1,50.03560371
1,908,3,36,2019,12,5,32,2,24.98529412
1,908,3,36,2019,12,5,33,1,25.08823529
1,908,3,36,2019,12,5,43,12,25.34482759
1,908,3,36,2019,12,6,11,13,124.9299822
1,908,3,36,2019,12,6,21,6,1726.61673
1,908,3,36,2019,12,6,22,2,351.1278814
1,908,3,36,2019,12,6,23,12,375.3459695
1,908,3,36,2019,12,6,24,19,24.98529412
1,908,3,36,2019,12,6,26,6,25.09333333
1,908,3,36,2019,12,6,27,2,50.07862745
1,908,3,36,2019,12,6,28,12,24.94736842
1,908,3,36,2019,12,6,29,1,25.09333333
1,908,3,36,2019,12,6,33,1,50.20451128
1,908,3,36,2019,12,6,41,6,50.03560371
1,908,3,36,2019,12,6,42,2,50.24243698
1,908,3,36,2019,12,6,43,12,100.778441
1,908,3,36,2019,12,6,44,6,75.67494929
1,908,3,36,2019,12,6,45,3,49.86096256
1,908,3,36,2019,12,6,46,1,50.07352941
1,908,3,36,2019,12,6,210,1,125.1594427
1,908,3,36,2019,12,6,211,1,50.03560371
1,908,3,36,2019,12,6,212,1,74.91795666
1,908,3,36,2019,12,7,21,6,651.3048399
1,908,3,36,2019,12,7,22,2,125.4845113
1,908,3,36,2019,12,7,23,12,275.5489386
1,908,3,36,2019,12,7,31,6,24.98529412
1,908,3,36,2019,12,7,32,2,24.77272727
1,908,3,36,2019,12,7,33,1,25.08823529
1,908,3,36,2019,12,7,41,6,75.16176471
1,908,3,36,2019,12,7,46,1,25.08823529
1,908,3,36,2019,12,7,210,1,49.75802139
1,908,3,36,2023,12,1,11,13,400.0251169
1,908,3,36,2023,12,1,21,6,402.2002476
1,908,3,36,2023,12,1,22,2,201.2496552
1,908,3,36,2023,12,1,23,12,75.28
1,908,3,36,2023,12,1,29,1,50.18156862
1,908,3,36,2023,12,1,32,2,25.34482759
1,908,3,36,2023,12,1,42,2,25.09333333
1,908,3,36,2023,12,1,44,6,100.8763218
1,908,3,36,2023,12,1,45,3,75.7829885
1,908,3,36,2023,12,1,46,1,25.34482759
1,908,3,36,2023,12,1,210,1,25.34482759
1,908,3,36,2023,12,1,211,1,24.77272727
1,908,3,36,2023,12,2,11,13,199.6968759
1,908,3,36,2023,12,2,21,6,249.4325942
1,908,3,36,2023,12,2,22,2,174.4932813
1,908,3,36,2023,12,2,23,12,24.98529412
1,908,3,36,2023,12,2,26,6,24.77272727
1,908,3,36,2023,12,2,28,12,74.91795666
1,908,3,36,2023,12,2,31,6,24.77272727
1,908,3,36,2023,12,2,32,2,24.94736842
1,908,3,36,2023,12,2,41,6,24.77272727
1,908,3,36,2023,12,2,43,12,49.93266254
1,908,3,36,2023,12,2,45,3,49.8660606
1,908,3,36,2023,12,2,210,1,24.94736842
1,908,3,36,2023,12,2,211,1,75.01516425
1,908,3,36,2023,12,3,21,6,175.7396948
1,908,3,36,2023,12,3,22,2,100.4189076
1,908,3,36,2023,12,3,23,12,25.09333333
1,908,3,36,2023,12,3,24,19,25.09333333
1,908,3,36,2023,12,3,29,1,75.1518797
1,908,3,36,2023,12,3,33,1,24.98529412
1,908,3,36,2023,12,3,42,2,25.09333333
1,908,3,36,2023,12,3,43,12,25.09333333
1,908,3,36,2023,12,4,11,13,124.5744208
1,908,3,36,2023,12,4,21,6,523.9901788
1,908,3,36,2023,12,4,22,2,200.3329351
1,908,3,36,2023,12,4,23,12,100.1910843
1,908,3,36,2023,12,4,26,6,49.72009569
1,908,3,36,2023,12,4,27,2,50.43306288
1,908,3,36,2023,12,4,28,12,50.29219601
1,908,3,36,2023,12,4,29,1,125.3130938
1,908,3,36,2023,12,4,33,1,99.89809784
1,908,3,36,2023,12,4,42,2,25.08823529
1,908,3,36,2023,12,4,43,12,24.98529412
1,908,3,36,2023,12,4,44,6,74.84625668
1,908,3,36,2023,12,4,45,3,25.08823529
1,908,3,36,2023,12,4,210,1,99.45814479
1,908,3,36,2023,12,4,211,1,50.11755486
1,908,3,36,2023,12,4,212,1,24.98529412
1,908,3,36,2023,12,5,21,6,251.3014286
1,908,3,36,2023,12,5,22,2,75.43871148
1,908,3,36,2023,12,5,23,12,125.0615996
1,908,3,36,2023,12,5,26,6,25.25714286
1,908,3,36,2023,12,5,28,12,25.08823529
1,908,3,36,2023,12,5,29,1,99.7556994
1,908,3,36,2023,12,5,32,2,24.98529412
1,908,3,36,2023,12,5,33,1,25.08823529
1,908,3,36,2023,12,5,43,12,25.34482759
1,908,3,36,2023,12,5,211,1,25.09333333
1,908,3,36,2023,12,6,11,13,100.1572549
1,908,3,36,2023,12,6,21,6,1526.529134
1,908,3,36,2023,12,6,22,2,351.1278814
1,908,3,36,2023,12,6,23,12,300.1791068
1,908,3,36,2023,12,6,24,19,24.98529412
1,908,3,36,2023,12,6,26,6,25.09333333
1,908,3,36,2023,12,6,27,2,75.02599587
1,908,3,36,2023,12,6,28,12,24.94736842
1,908,3,36,2023,12,6,29,1,50.18156862
1,908,3,36,2023,12,6,31,6,75.13403509
1,908,3,36,2023,12,6,33,1,75.1898054
1,908,3,36,2023,12,6,41,6,75.12383901
1,908,3,36,2023,12,6,42,2,50.24243698
1,908,3,36,2023,12,6,43,12,125.7637352
1,908,3,36,2023,12,6,44,6,100.7682826
1,908,3,36,2023,12,6,45,3,74.63368984
1,908,3,36,2023,12,6,46,1,50.07352941
1,908,3,36,2023,12,6,210,1,125.1594427
1,908,3,36,2023,12,6,211,1,99.96826625
1,908,3,36,2023,12,6,212,1,74.91795666
1,908,3,36,2023,12,7,21,6,550.5481172
1,908,3,36,2023,12,7,22,2,100.391178
1,908,3,36,2023,12,7,23,12,225.4754091
1,908,3,36,2023,12,7,29,1,25.25714286
1,908,3,36,2023,12,7,31,6,49.93266254
1,908,3,36,2023,12,7,32,2,100.1084976
1,908,3,36,2023,12,7,33,1,25.08823529
1,908,3,36,2023,12,7,41,6,100.1470588
1,908,3,36,2023,12,7,43,12,25.08823529
1,908,3,36,2023,12,7,45,3,25.25714286
1,908,3,36,2023,12,7,46,1,25.08823529
1,908,3,36,2023,12,7,210,1,49.75802139
1,908,3,37,2019,6,1,11,13,19
1,908,3,37,2019,6,1,21,6,17
1,908,3,37,2019,6,1,44,6,24
1,908,3,37,2019,6,4,21,6,7
1,908,3,37,2019,6,4,28,12,21
1,908,3,37,2019,6,6,21,6,52
1,908,3,37,2019,6,6,27,2,21
1,908,3,37,2019,6,6,43,12,19
1,908,3,37,2019,6,6,210,1,19
1,908,3,37,2019,6,7,21,6,19
1,908,3,37,2019,6,7,44,6,19
1,908,3,37,2019,7,4,11,13,2
1,908,3,37,2019,7,4,23,12,11
1,908,3,37,2019,7,4,43,12,5
1,908,3,37,2019,7,6,21,6,6
1,908,3,37,2019,7,6,23,12,21
1,908,3,37,2019,7,7,21,6,11
1,908,3,37,2019,7,7,42,2,7
1,908,3,37,2019,13,1,21,6,14
1,908,3,37,2019,13,2,11,13,27
1,908,3,37,2019,13,2,29,1,33
1,908,3,37,2019,13,3,210,1,17
1,908,3,37,2019,13,4,11,13,6
1,908,3,37,2019,13,6,21,6,21
1,908,3,37,2019,13,6,22,2,36
1,908,3,37,2019,13,6,32,2,33
1,908,3,37,2019,16,1,11,13,14
1,908,3,37,2019,16,2,21,6,17
1,908,3,37,2019,16,2,22,2,20
1,908,3,37,2019,16,4,21,6,6
1,908,3,37,2019,16,6,21,6,67
1,908,3,37,2019,16,6,22,2,27
1,908,3,37,2019,16,7,22,2,32
1,908,3,37,2023,6,1,11,13,19
1,908,3,37,2023,6,1,21,6,17
1,908,3,37,2023,6,1,44,6,24
1,908,3,37,2023,6,4,28,12,21
1,908,3,37,2023,6,4,44,6,7
1,908,3,37,2023,6,6,21,6,52
1,908,3,37,2023,6,6,27,2,21
1,908,3,37,2023,6,6,43,12,19
1,908,3,37,2023,6,6,210,1,19
1,908,3,37,2023,6,7,21,6,19
1,908,3,37,2023,6,7,44,6,19
1,908,3,37,2023,7,4,11,13,2
1,908,3,37,2023,7,4,23,12,11
1,908,3,37,2023,7,4,43,12,5
1,908,3,37,2023,7,6,21,6,6
1,908,3,37,2023,7,6,23,12,21
1,908,3,37,2023,7,7,21,6,11
1,908,3,37,2023,7,7,42,2,7
1,908,3,37,2023,13,1,210,1,14
1,908,3,37,2023,13,2,11,13,27
1,908,3,37,2023,13,2,29,1,33
1,908,3,37,2023,13,3,210,1,17
1,908,3,37,2023,13,4,11,13,6
1,908,3,37,2023,13,6,22,2,36
1,908,3,37,2023,13,6,31,6,21
1,908,3,37,2023,13,6,32,2,33
1,908,3,37,2023,16,1,11,13,14
1,908,3,37,2023,16,2,21,6,17
1,908,3,37,2023,16,2,22,2,20
1,908,3,37,2023,16,4,21,6,6
1,908,3,37,2023,16,6,21,6,67
1,908,3,37,2023,16,6,22,2,27
1,908,3,37,2023,16,7,22,2,32
1,908,3,38,2019,6,1,21,6,29
1,908,3,38,2019,6,1,22,2,23
1,908,3,38,2019,6,4,11,13,10
1,908,3,38,2019,6,4,21,6,26.5
1,908,3,38,2019,6,5,21,6,22
1,908,3,38,2019,6,6,21,6,112
1,908,3,38,2019,6,6,22,2,26.5
1,908,3,38,2019,6,6,23,12,26.5
1,908,3,38,2019,6,6,24,19,26.5
1,908,3,38,2023,6,1,21,6,29
1,908,3,38,2023,6,1,22,2,23
1,908,3,38,2023,6,4,42,2,10
1,908,3,38,2023,6,4,44,6,26.5
1,908,3,38,2023,6,5,11,13,22
1,908,3,38,2023,6,6,21,6,90
1,908,3,38,2023,6,6,22,2,26.5
1,908,3,38,2023,6,6,23,12,26.5
1,908,3,38,2023,6,6,24,19,26.5
1,908,3,38,2023,6,6,212,1,22
1,908,3,39,2019,6,1,21,6,22
1,908,3,39,2019,6,1,22,2,37
1,908,3,39,2019,6,2,11,13,30
1,908,3,39,2019,6,3,21,6,30
1,908,3,39,2019,6,4,21,6,50
1,908,3,39,2019,6,4,23,12,22
1,908,3,39,2019,6,4,31,6,19
1,908,3,39,2019,6,5,32,2,31
1,908,3,39,2019,6,6,21,6,79
1,908,3,39,2019,6,7,21,6,22
1,908,3,39,2023,6,1,21,6,22
1,908,3,39,2023,6,1,22,2,37
1,908,3,39,2023,6,2,11,13,30
1,908,3,39,2023,6,3,21,6,30
1,908,3,39,2023,6,4,21,6,25
1,908,3,39,2023,6,4,23,12,22
1,908,3,39,2023,6,4,31,6,19
1,908,3,39,2023,6,4,32,2,25
1,908,3,39,2023,6,5,32,2,31
1,908,3,39,2023,6,6,21,6,79
1,908,3,39,2023,6,7,21,6,22
1,908,3,310,2019,6,1,11,13,49.91666667
1,908,3,310,2019,6,1,21,6,23.66666667
1,908,3,310,2019,6,1,22,2,25.85714286
1,908,3,310,2019,6,1,23,12,23.66666667
1,908,3,310,2019,6,1,32,2,26.25
1,908,3,310,2019,6,2,21,6,101.1547619
1,908,3,310,2019,6,2,22,2,23.28571429
1,908,3,310,2019,6,2,31,6,23.28571429
1,908,3,310,2019,6,3,44,6,23.42857143
1,908,3,310,2019,6,4,11,13,31
1,908,3,310,2019,6,4,21,6,53.25714286
1,908,3,310,2019,6,4,31,6,23.42857143
1,908,3,310,2019,6,4,210,1,23.42857143
1,908,3,310,2019,6,6,21,6,301.3357143
1,908,3,310,2019,6,6,22,2,27.4
1,908,3,310,2019,6,6,29,1,23.42857143
1,908,3,310,2019,6,6,31,6,28.33333333
1,908,3,310,2019,6,6,44,6,25.85714286
1,908,3,310,2019,6,7,21,6,23.28571429
1,908,3,310,2019,6,7,22,2,28.33333333
1,908,3,310,2019,6,7,23,12,27.4
1,908,3,310,2019,7,2,11,13,10
1,908,3,310,2019,7,2,29,1,7
1,908,3,310,2019,7,4,21,6,2
1,908,3,310,2019,7,4,23,12,4
1,908,3,310,2019,7,6,21,6,5
1,908,3,310,2019,7,6,23,12,20
1,908,3,310,2019,7,6,29,1,10
1,908,3,310,2019,13,2,21,6,2
1,908,3,310,2019,13,4,11,13,2
1,908,3,310,2019,13,4,22,2,1
1,908,3,310,2019,13,6,21,6,2
1,908,3,310,2019,13,6,23,12,2
1,908,3,310,2019,13,7,21,6,2
1,908,3,310,2023,6,1,11,13,49.91666667
1,908,3,310,2023,6,1,21,6,23.66666667
1,908,3,310,2023,6,1,22,2,25.85714286
1,908,3,310,2023,6,1,23,12,23.66666667
1,908,3,310,2023,6,1,32,2,26.25
1,908,3,310,2023,6,2,21,6,101.1547619
1,908,3,310,2023,6,2,22,2,23.28571429
1,908,3,310,2023,6,2,31,6,23.28571429
1,908,3,310,2023,6,3,44,6,23.42857143
1,908,3,310,2023,6,4,11,13,31
1,908,3,310,2023,6,4,21,6,53.25714286
1,908,3,310,2023,6,4,31,6,23.42857143
1,908,3,310,2023,6,4,32,2,31
1,908,3,310,2023,6,4,210,1,23.42857143
1,908,3,310,2023,6,6,21,6,275.4785714
1,908,3,310,2023,6,6,22,2,27.4
1,908,3,310,2023,6,6,26,6,25.85714286
1,908,3,310,2023,6,6,29,1,23.42857143
1,908,3,310,2023,6,6,31,6,28.33333333
1,908,3,310,2023,6,6,44,6,25.85714286
1,908,3,310,2023,6,7,21,6,23.28571429
1,908,3,310,2023,6,7,22,2,28.33333333
1,908,3,310,2023,6,7,23,12,27.4
1,908,3,310,2023,7,2,11,13,10
1,908,3,310,2023,7,2,29,1,7
1,908,3,310,2023,7,4,21,6,2
1,908,3,310,2023,7,4,23,12,4
1,908,3,310,2023,7,6,21,6,5
1,908,3,310,2023,7,6,22,2,10
1,908,3,310,2023,7,6,23,12,20
1,908,3,310,2023,13,2,21,6,2
1,908,3,310,2023,13,4,11,13,2
1,908,3,310,2023,13,4,22,2,1
1,908,3,310,2023,13,6,21,6,2
1,908,3,310,2023,13,6,23,12,1
1,908,3,310,2023,13,6,44,6,2
1,908,3,310,2023,13,6,210,1,1
1,908,3,310,2023,13,7,21,6,2
1,908,3,311,2019,6,1,11,13,46.25
1,908,3,311,2019,6,1,21,6,22
1,908,3,311,2019,6,1,211,1,29
1,908,3,311,2019,6,2,11,13,50.5
1,908,3,311,2019,6,3,21,6,75.73333333
1,908,3,311,2019,6,3,22,2,24
1,908,3,311,2019,6,4,21,6,98.33333333
1,908,3,311,2019,6,4,43,12,22
1,908,3,311,2019,6,5,11,13,25.4
1,908,3,311,2019,6,5,21,6,74.73333333
1,908,3,311,2019,6,6,21,6,150.25
1,908,3,311,2019,6,6,22,2,73.58333333
1,908,3,311,2019,6,6,27,2,25.16666667
1,908,3,311,2019,6,6,28,12,24
1,908,3,311,2019,6,6,29,1,25.33333333
1,908,3,311,2019,6,6,31,6,26.33333333
1,908,3,311,2019,6,6,42,2,24.25
1,908,3,311,2019,6,7,21,6,25.4
1,908,3,311,2019,6,7,22,2,25.4
1,908,3,311,2019,6,7,31,6,25.33333333
1,908,3,311,2019,10,1,11,13,24
1,908,3,311,2019,10,1,44,6,26
1,908,3,311,2019,10,2,21,6,79.8
1,908,3,311,2019,10,2,32,2,25
1,908,3,311,2019,10,3,22,2,31
1,908,3,311,2019,10,4,11,13,49
1,908,3,311,2019,10,4,21,6,51.33333333
1,908,3,311,2019,10,4,31,6,24
1,908,3,311,2019,10,5,21,6,47.8
1,908,3,311,2019,10,6,21,6,128.2
1,908,3,311,2019,10,6,22,2,23.8
1,908,3,311,2019,10,6,23,12,26.4
1,908,3,311,2019,10,6,44,6,25.66666667
1,908,3,311,2019,10,7,11,13,26.4
1,908,3,311,2019,10,7,21,6,47.8
1,908,3,311,2019,10,7,22,2,25
1,908,3,311,2019,10,7,23,12,23.8
1,908,3,311,2019,13,1,21,6,26
1,908,3,311,2019,13,3,33,1,23.5
1,908,3,311,2019,13,4,11,13,9
1,908,3,311,2019,13,4,22,2,23.5
1,908,3,311,2019,13,4,23,12,73.5
1,908,3,311,2019,13,6,21,6,26
1,908,3,311,2019,13,6,22,2,24
1,908,3,311,2019,13,6,23,12,43
1,908,3,311,2019,13,7,23,12,19.5
1,908,3,311,2023,6,1,11,13,46.25
1,908,3,311,2023,6,1,21,6,22
1,908,3,311,2023,6,1,210,1,24.25
1,908,3,311,2023,6,1,211,1,29
1,908,3,311,2023,6,2,11,13,25.16666667
1,908,3,311,2023,6,2,43,12,25.33333333
1,908,3,311,2023,6,3,21,6,75.73333333
1,908,3,311,2023,6,3,22,2,24
1,908,3,311,2023,6,4,21,6,74.33333333
1,908,3,311,2023,6,4,31,6,24
1,908,3,311,2023,6,4,43,12,22
1,908,3,311,2023,6,5,11,13,25.4
1,908,3,311,2023,6,5,21,6,74.73333333
1,908,3,311,2023,6,6,21,6,150.25
1,908,3,311,2023,6,6,22,2,49.33333333
1,908,3,311,2023,6,6,27,2,25.16666667
1,908,3,311,2023,6,6,28,12,24
1,908,3,311,2023,6,6,29,1,25.33333333
1,908,3,311,2023,6,6,31,6,26.33333333
1,908,3,311,2023,6,6,42,2,24.25
1,908,3,311,2023,6,6,46,1,24.25
1,908,3,311,2023,6,7,21,6,25.4
1,908,3,311,2023,6,7,22,2,25.4
1,908,3,311,2023,6,7,31,6,25.33333333
1,908,3,311,2023,10,1,11,13,24
1,908,3,311,2023,10,1,44,6,26
1,908,3,311,2023,10,2,21,6,79.8
1,908,3,311,2023,10,2,32,2,25
1,908,3,311,2023,10,3,22,2,31
1,908,3,311,2023,10,4,11,13,49
1,908,3,311,2023,10,4,21,6,51.33333333
1,908,3,311,2023,10,4,31,6,24
1,908,3,311,2023,10,5,21,6,47.8
1,908,3,311,2023,10,6,21,6,128.2
1,908,3,311,2023,10,6,22,2,23.8
1,908,3,311,2023,10,6,23,12,26.4
1,908,3,311,2023,10,6,44,6,25.66666667
1,908,3,311,2023,10,7,11,13,26.4
1,908,3,311,2023,10,7,21,6,47.8
1,908,3,311,2023,10,7,22,2,25
1,908,3,311,2023,10,7,23,12,23.8
1,908,3,311,2023,13,1,21,6,26
1,908,3,311,2023,13,3,33,1,23.5
1,908,3,311,2023,13,4,11,13,9
1,908,3,311,2023,13,4,22,2,23.5
1,908,3,311,2023,13,4,23,12,73.5
1,908,3,311,2023,13,6,21,6,26
1,908,3,311,2023,13,6,22,2,24
1,908,3,311,2023,13,6,23,12,43
1,908,3,311,2023,13,7,23,12,19.5
1,908,3,312,2019,6,1,11,13,177.328093
1,908,3,312,2019,6,1,21,6,102.0726817
1,908,3,312,2019,6,1,22,2,52.28571429
1,908,3,312,2019,6,2,21,6,74.80443087
1,908,3,312,2019,6,2,22,2,24.44444444
1,908,3,312,2019,6,2,24,19,25.28571429
1,908,3,312,2019,6,2,26,6,24.63636364
1,908,3,312,2019,6,2,28,12,24.88235294
1,908,3,312,2019,6,2,45,3,24.88235294
1,908,3,312,2019,6,3,21,6,24.88235294
1,908,3,312,2019,6,3,26,6,25.28571429
1,908,3,312,2019,6,3,32,2,24.88235294
1,908,3,312,2019,6,3,41,6,25.28571429
1,908,3,312,2019,6,3,44,6,24.44444444
1,908,3,312,2019,6,3,210,1,25
1,908,3,312,2019,6,4,11,13,26.66666667
1,908,3,312,2019,6,4,21,6,274.6464557
1,908,3,312,2019,6,4,22,2,99.15029553
1,908,3,312,2019,6,4,23,12,51.42857143
1,908,3,312,2019,6,4,29,1,24.88235294
1,908,3,312,2019,6,4,31,6,25
1,908,3,312,2019,6,4,33,1,24.63636364
1,908,3,312,2019,6,5,21,6,223.8804543
1,908,3,312,2019,6,5,22,2,49.32679738
1,908,3,312,2019,6,6,11,13,49.88235294
1,908,3,312,2019,6,6,21,6,274.2499386
1,908,3,312,2019,6,6,22,2,124.5139319
1,908,3,312,2019,6,6,24,19,49.26794259
1,908,3,312,2019,6,6,27,2,24.63157895
1,908,3,312,2019,6,6,32,2,24.63157895
1,908,3,312,2019,6,6,33,1,25.28571429
1,908,3,312,2019,6,6,42,2,24.88235294
1,908,3,312,2019,6,6,43,12,24.44444444
1,908,3,312,2019,6,7,21,6,175.2534277
1,908,3,312,2019,6,7,22,2,73.52525253
1,908,3,312,2019,6,7,28,12,24.63636364
1,908,3,312,2019,6,7,43,12,24.63157895
1,908,3,312,2019,6,7,45,3,25.28571429
1,908,3,312,2019,6,7,46,1,25
1,908,3,312,2019,10,1,11,13,52.66666667
1,908,3,312,2019,10,2,11,13,23.75
1,908,3,312,2019,10,2,21,6,26.28571429
1,908,3,312,2019,10,2,29,1,26.28571429
1,908,3,312,2019,10,3,21,6,23.75
1,908,3,312,2019,10,4,11,13,49.93333333
1,908,3,312,2019,10,4,21,6,23.6
1,908,3,312,2019,10,4,22,2,86.66071429
1,908,3,312,2019,10,4,29,1,26.28571429
1,908,3,312,2019,10,4,44,6,25.375
1,908,3,312,2019,10,5,21,6,51.04166667
1,908,3,312,2019,10,5,22,2,26.28571429
1,908,3,312,2019,10,5,27,2,25.375
1,908,3,312,2019,10,6,21,6,253.8071429
1,908,3,312,2019,10,6,22,2,99.16071429
1,908,3,312,2019,10,6,33,1,25.375
1,908,3,312,2019,10,7,21,6,127.5047619
1,908,3,312,2019,10,7,22,2,52.57142858
1,908,3,312,2019,10,7,27,2,25.66666667
1,908,3,312,2019,10,7,44,6,52.57142858
1,908,3,312,2019,11,1,21,6,22
1,908,3,312,2019,11,2,33,1,21.66666667
1,908,3,312,2019,11,3,22,2,25.25
1,908,3,312,2019,11,3,44,6,25.25
1,908,3,312,2019,11,4,21,6,47.33333333
1,908,3,312,2019,11,4,22,2,53.5
1,908,3,312,2019,11,4,33,1,25.5
1,908,3,312,2019,11,5,11,13,28.33333333
1,908,3,312,2019,11,5,21,6,21.66666667
1,908,3,312,2019,11,5,33,1,25.25
1,908,3,312,2019,11,6,21,6,76.16666667
1,908,3,312,2019,11,6,22,2,47.25
1,908,3,312,2019,11,6,23,12,25.5
1,908,3,312,2019,11,6,210,1,28
1,908,3,312,2019,11,6,211,1,26.5
1,908,3,312,2019,11,7,21,6,81.83333333
1,908,3,312,2023,6,1,11,13,128.0601504
1,908,3,312,2023,6,1,21,6,75.92982456
1,908,3,312,2023,6,1,22,2,52.28571429
1,908,3,312,2023,6,1,23,12,24.63636364
1,908,3,312,2023,6,1,41,6,26.14285714
1,908,3,312,2023,6,1,211,1,24.63157895
1,908,3,312,2023,6,2,21,6,50.16806723
1,908,3,312,2023,6,2,22,2,24.44444444
1,908,3,312,2023,6,2,24,19,25.28571429
1,908,3,312,2023,6,2,26,6,24.63636364
1,908,3,312,2023,6,2,28,12,24.88235294
1,908,3,312,2023,6,2,33,1,24.63636364
1,908,3,312,2023,6,2,45,3,24.88235294
1,908,3,312,2023,6,3,21,6,24.88235294
1,908,3,312,2023,6,3,26,6,25.28571429
1,908,3,312,2023,6,3,32,2,24.88235294
1,908,3,312,2023,6,3,41,6,25.28571429
1,908,3,312,2023,6,3,44,6,24.44444444
1,908,3,312,2023,6,3,210,1,25
1,908,3,312,2023,6,4,11,13,26.66666667
1,908,3,312,2023,6,4,21,6,249.3607414
1,908,3,312,2023,6,4,22,2,99.15029553
1,908,3,312,2023,6,4,23,12,51.42857143
1,908,3,312,2023,6,4,26,6,25.28571429
1,908,3,312,2023,6,4,29,1,49.88235294
1,908,3,312,2023,6,4,31,6,25
1,908,3,312,2023,6,4,33,1,24.63636364
1,908,3,312,2023,6,5,21,6,223.8804543
1,908,3,312,2023,6,5,22,2,49.32679738
1,908,3,312,2023,6,6,21,6,274.6183596
1,908,3,312,2023,6,6,22,2,124.5139319
1,908,3,312,2023,6,6,24,19,49.26794259
1,908,3,312,2023,6,6,27,2,24.63157895
1,908,3,312,2023,6,6,29,1,24.63157895
1,908,3,312,2023,6,6,32,2,24.63157895
1,908,3,312,2023,6,6,33,1,25.28571429
1,908,3,312,2023,6,6,42,2,24.88235294
1,908,3,312,2023,6,6,43,12,24.44444444
1,908,3,312,2023,6,6,210,1,24.88235294
1,908,3,312,2023,6,7,21,6,74.79964618
1,908,3,312,2023,6,7,22,2,73.52525253
1,908,3,312,2023,6,7,28,12,24.63636364
1,908,3,312,2023,6,7,29,1,25
1,908,3,312,2023,6,7,33,1,25.28571429
1,908,3,312,2023,6,7,43,12,24.63157895
1,908,3,312,2023,6,7,44,6,25.28571429
1,908,3,312,2023,6,7,45,3,25.28571429
1,908,3,312,2023,6,7,46,1,25
1,908,3,312,2023,6,7,211,1,24.88235294
1,908,3,312,2023,10,1,11,13,26.33333333
1,908,3,312,2023,10,1,32,2,26.33333333
1,908,3,312,2023,10,2,11,13,23.75
1,908,3,312,2023,10,2,21,6,26.28571429
1,908,3,312,2023,10,2,29,1,26.28571429
1,908,3,312,2023,10,3,42,2,23.75
1,908,3,312,2023,10,4,11,13,49.93333333
1,908,3,312,2023,10,4,21,6,23.6
1,908,3,312,2023,10,4,22,2,86.66071429
1,908,3,312,2023,10,4,29,1,26.28571429
1,908,3,312,2023,10,4,44,6,25.375
1,908,3,312,2023,10,5,21,6,25.66666667
1,908,3,312,2023,10,5,22,2,26.28571429
1,908,3,312,2023,10,5,27,2,25.375
1,908,3,312,2023,10,5,43,12,25.375
1,908,3,312,2023,10,6,21,6,204.5404762
1,908,3,312,2023,10,6,22,2,99.16071429
1,908,3,312,2023,10,6,27,2,25.66666667
1,908,3,312,2023,10,6,33,1,25.375
1,908,3,312,2023,10,6,45,3,23.6
1,908,3,312,2023,10,7,21,6,49.26666667
1,908,3,312,2023,10,7,22,2,52.57142858
1,908,3,312,2023,10,7,26,6,25.66666667
1,908,3,312,2023,10,7,27,2,25.66666667
