id_scenario;id_region;id_sector;id_subsector;id_end_use;id_energy_carrier;year;unit;value;value_TWh
1;9;3;Hotel & restaurant;Space heating;Electricity;2050;kWh;2401338972;2.401338972
1;9;3;Hotel & restaurant;Space heating;Electricity;2051;kWh;2414316028;2.414316028
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2010;kWh;5145862378;5.145862378
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2011;kWh;4016449467;4.016449467
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2012;kWh;4323155513;4.323155513
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2013;kWh;4576056097;4.576056097
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2014;kWh;3630499871;3.630499871
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2015;kWh;3843120458;3.843120458
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2016;kWh;4005926877;4.005926877
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2017;kWh;4056276849;4.056276849
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2018;kWh;3723546235;3.723546235
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2019;kWh;3851485865;3.851485865
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2020;kWh;3652040357;3.652040357
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2021;kWh;3681849597;3.681849597
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2022;kWh;3653236041;3.653236041
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2023;kWh;3605338143;3.605338143
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2024;kWh;3507482715;3.507482715
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2025;kWh;3415168553;3.415168553
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2026;kWh;3387360408;3.387360408
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2027;kWh;3318890785;3.318890785
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2028;kWh;3203163791;3.203163791
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2029;kWh;3171127755;3.171127755
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2030;kWh;3153649921;3.153649921
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2031;kWh;3125216659;3.125216659
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2032;kWh;3118959002;3.118959002
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2033;kWh;3128010948;3.128010948
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2034;kWh;3107471588;3.107471588
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2035;kWh;3106613706;3.106613706
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2036;kWh;3026712101;3.026712101
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2037;kWh;2984331318;2.984331318
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2038;kWh;2935177808;2.935177808
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2039;kWh;2899279601;2.899279601
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2040;kWh;2854333396;2.854333396
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2041;kWh;2820726195;2.820726195
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2042;kWh;2785365967;2.785365967
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2043;kWh;2752214934;2.752214934
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2044;kWh;2715577788;2.715577788
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2045;kWh;2662067251;2.662067251
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2046;kWh;2609204507;2.609204507
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2047;kWh;2580737079;2.580737079
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2048;kWh;2548749573;2.548749573
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2049;kWh;2551720843;2.551720843
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2050;kWh;2502991992;2.502991992
1;9;3;Hotel & restaurant;Space heating;Light fuel oil;2051;kWh;2457471565;2.457471565
1;9;3;Hotel & restaurant;Space heating;Hard coal;2011;kWh;64620637.28;0.064620637
1;9;3;Hotel & restaurant;Space heating;Hard coal;2012;kWh;116685921.9;0.116685922
1;9;3;Hotel & restaurant;Space heating;Hard coal;2013;kWh;204059099.3;0.204059099
1;9;3;Hotel & restaurant;Space heating;Hard coal;2014;kWh;193970253.3;0.193970253
1;9;3;Hotel & restaurant;Space heating;Hard coal;2015;kWh;262462696.2;0.262462696
1;9;3;Hotel & restaurant;Space heating;Hard coal;2016;kWh;319065558.8;0.319065559
1;9;3;Hotel & restaurant;Space heating;Hard coal;2017;kWh;373239604.5;0.373239605
1;9;3;Hotel & restaurant;Space heating;Hard coal;2018;kWh;381281086.3;0.381281086
1;9;3;Hotel & restaurant;Space heating;Hard coal;2019;kWh;435468736.4;0.435468736
1;9;3;Hotel & restaurant;Space heating;Hard coal;2020;kWh;429347811.4;0.429347811
1;9;3;Hotel & restaurant;Space heating;Hard coal;2021;kWh;474058082.8;0.474058083
1;9;3;Hotel & restaurant;Space heating;Hard coal;2022;kWh;500917561.7;0.500917562
1;9;3;Hotel & restaurant;Space heating;Hard coal;2023;kWh;501658034.1;0.501658034
1;9;3;Hotel & restaurant;Space heating;Hard coal;2024;kWh;499761925.2;0.499761925
1;9;3;Hotel & restaurant;Space heating;Hard coal;2025;kWh;506222176.6;0.506222177
1;9;3;Hotel & restaurant;Space heating;Hard coal;2026;kWh;512515414.7;0.512515415
1;9;3;Hotel & restaurant;Space heating;Hard coal;2027;kWh;512404228.4;0.512404228
1;9;3;Hotel & restaurant;Space heating;Hard coal;2028;kWh;515964774.5;0.515964775
1;9;3;Hotel & restaurant;Space heating;Hard coal;2029;kWh;519043690;0.51904369
1;9;3;Hotel & restaurant;Space heating;Hard coal;2030;kWh;522565189.5;0.52256519
1;9;3;Hotel & restaurant;Space heating;Hard coal;2031;kWh;530102224.9;0.530102225
1;9;3;Hotel & restaurant;Space heating;Hard coal;2032;kWh;542505949.2;0.542505949
1;9;3;Hotel & restaurant;Space heating;Hard coal;2033;kWh;550461827;0.550461827
1;9;3;Hotel & restaurant;Space heating;Hard coal;2034;kWh;556188202.9;0.556188203
1;9;3;Hotel & restaurant;Space heating;Hard coal;2035;kWh;565411166.6;0.565411167
1;9;3;Hotel & restaurant;Space heating;Hard coal;2036;kWh;608404556.8;0.608404557
1;9;3;Hotel & restaurant;Space heating;Hard coal;2037;kWh;614605824;0.614605824
1;9;3;Hotel & restaurant;Space heating;Hard coal;2038;kWh;619402167.6;0.619402168
1;9;3;Hotel & restaurant;Space heating;Hard coal;2039;kWh;632608405.7;0.632608406
1;9;3;Hotel & restaurant;Space heating;Hard coal;2040;kWh;630543414.6;0.630543415
1;9;3;Hotel & restaurant;Space heating;Hard coal;2041;kWh;650942813.9;0.650942814
1;9;3;Hotel & restaurant;Space heating;Hard coal;2042;kWh;638263128.3;0.638263128
1;9;3;Hotel & restaurant;Space heating;Hard coal;2043;kWh;642660789;0.642660789
1;9;3;Hotel & restaurant;Space heating;Hard coal;2044;kWh;646202764.3;0.646202764
1;9;3;Hotel & restaurant;Space heating;Hard coal;2045;kWh;636441613.6;0.636441614
1;9;3;Hotel & restaurant;Space heating;Hard coal;2046;kWh;636710752.3;0.636710752
1;9;3;Hotel & restaurant;Space heating;Hard coal;2047;kWh;631396324.5;0.631396325
1;9;3;Hotel & restaurant;Space heating;Hard coal;2048;kWh;622172811;0.622172811
1;9;3;Hotel & restaurant;Space heating;Hard coal;2049;kWh;601629687.4;0.601629687
1;9;3;Hotel & restaurant;Space heating;Hard coal;2050;kWh;607789942.7;0.607789943
1;9;3;Hotel & restaurant;Space heating;Hard coal;2051;kWh;585801620.9;0.585801621
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2010;kWh;23207495559;23.20749556
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2011;kWh;17654561024;17.65456102
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2012;kWh;18798442969;18.79844297
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2013;kWh;19579381783;19.57938178
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2014;kWh;15156946373;15.15694637
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2015;kWh;15827120737;15.82712074
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2016;kWh;16128672878;16.12867288
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2017;kWh;15539695038;15.53969504
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2018;kWh;13649008994;13.64900899
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2019;kWh;13657692818;13.65769282
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2020;kWh;12556789317;12.55678932
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2021;kWh;12135016385;12.13501639
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2022;kWh;11660214917;11.66021492
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2023;kWh;11233034276;11.23303428
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2024;kWh;10844425958;10.84442596
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2025;kWh;10391290573;10.39129057
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2026;kWh;9924683889;9.924683889
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2027;kWh;9514189133;9.514189133
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2028;kWh;9176425699;9.176425699
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2029;kWh;8795029321;8.795029321
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2030;kWh;8509242638;8.509242638
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2031;kWh;8155848597;8.155848597
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2032;kWh;7770273386;7.770273386
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2033;kWh;7380173413;7.380173413
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2034;kWh;7049427312;7.049427312
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2035;kWh;6687556203;6.687556203
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2036;kWh;6312522470;6.31252247
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2037;kWh;6030612729;6.030612729
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2038;kWh;5757457698;5.757457698
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2039;kWh;5473665593;5.473665593
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2040;kWh;5225857961;5.225857961
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2041;kWh;4979817180;4.97981718
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2042;kWh;4749705309;4.749705309
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2043;kWh;4526363921;4.526363921
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2044;kWh;4264165916;4.264165916
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2045;kWh;4098506608;4.098506608
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2046;kWh;3945918092;3.945918092
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2047;kWh;3809419520;3.80941952
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2048;kWh;3659006416;3.659006416
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2049;kWh;3507017604;3.507017604
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2050;kWh;3407345194;3.407345194
1;9;3;Hotel & restaurant;Space heating;Natural Gas;2051;kWh;3319367681;3.319367681
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2010;kWh;5280720710;5.28072071
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2011;kWh;4062513145;4.062513145
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2012;kWh;4317071692;4.317071692
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2013;kWh;4640541376;4.640541376
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2014;kWh;3712697192;3.712697192
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2015;kWh;3907996758;3.907996758
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2016;kWh;4023550013;4.023550013
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2017;kWh;3951510794;3.951510794
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2018;kWh;3481732943;3.481732943
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2019;kWh;3582029764;3.582029764
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2020;kWh;3337041235;3.337041235
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2021;kWh;3306168972;3.306168972
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2022;kWh;3316899053;3.316899053
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2023;kWh;3293572276;3.293572276
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2024;kWh;3296330747;3.296330747
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2025;kWh;3289598904;3.289598904
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2026;kWh;3249062513;3.249062513
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2027;kWh;3252729103;3.252729103
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2028;kWh;3265450904;3.265450904
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2029;kWh;3199020218;3.199020218
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2030;kWh;3130748599;3.130748599
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2031;kWh;3100776246;3.100776246
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2032;kWh;3056043186;3.056043186
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2033;kWh;3004101213;3.004101213
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2034;kWh;2939700410;2.93970041
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2035;kWh;2857452481;2.857452481
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2036;kWh;2816937364;2.816937364
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2037;kWh;2781828258;2.781828258
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2038;kWh;2741961552;2.741961552
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2039;kWh;2688401103;2.688401103
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2040;kWh;2634790837;2.634790837
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2041;kWh;2603759201;2.603759201
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2042;kWh;2562768949;2.562768949
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2043;kWh;2511970044;2.511970044
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2044;kWh;2497916979;2.497916979
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2045;kWh;2466877032;2.466877032
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2046;kWh;2408697070;2.40869707
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2047;kWh;2382421380;2.38242138
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2048;kWh;2350179267;2.350179267
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2049;kWh;2310849716;2.310849716
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2050;kWh;2249750804;2.249750804
1;9;3;Hotel & restaurant;Space heating;Biomass solid;2051;kWh;2215369713;2.215369713
1;9;3;Hotel & restaurant;Space heating;District heating;2010;kWh;2320642185;2.320642185
1;9;3;Hotel & restaurant;Space heating;District heating;2011;kWh;1747673967;1.747673967
1;9;3;Hotel & restaurant;Space heating;District heating;2012;kWh;1859807777;1.859807777
1;9;3;Hotel & restaurant;Space heating;District heating;2013;kWh;1923263422;1.923263422
1;9;3;Hotel & restaurant;Space heating;District heating;2014;kWh;1476280533;1.476280533
1;9;3;Hotel & restaurant;Space heating;District heating;2015;kWh;1532961473;1.532961473
1;9;3;Hotel & restaurant;Space heating;District heating;2016;kWh;1557972653;1.557972653
1;9;3;Hotel & restaurant;Space heating;District heating;2017;kWh;1491883942;1.491883942
1;9;3;Hotel & restaurant;Space heating;District heating;2018;kWh;1300264175;1.300264175
1;9;3;Hotel & restaurant;Space heating;District heating;2019;kWh;1287507426;1.287507426
1;9;3;Hotel & restaurant;Space heating;District heating;2020;kWh;1178455852;1.178455852
1;9;3;Hotel & restaurant;Space heating;District heating;2021;kWh;1130091272;1.130091272
1;9;3;Hotel & restaurant;Space heating;District heating;2022;kWh;1093107369;1.093107369
1;9;3;Hotel & restaurant;Space heating;District heating;2023;kWh;1057335477;1.057335477
1;9;3;Hotel & restaurant;Space heating;District heating;2024;kWh;1007975900;1.0079759
1;9;3;Hotel & restaurant;Space heating;District heating;2025;kWh;972727039.7;0.97272704
1;9;3;Hotel & restaurant;Space heating;District heating;2026;kWh;936894834;0.936894834
1;9;3;Hotel & restaurant;Space heating;District heating;2027;kWh;888207158.8;0.888207159
1;9;3;Hotel & restaurant;Space heating;District heating;2028;kWh;831563950.4;0.83156395
1;9;3;Hotel & restaurant;Space heating;District heating;2029;kWh;801235735.6;0.801235736
1;9;3;Hotel & restaurant;Space heating;District heating;2030;kWh;788921829.1;0.788921829
1;9;3;Hotel & restaurant;Space heating;District heating;2031;kWh;751012436.6;0.751012437
1;9;3;Hotel & restaurant;Space heating;District heating;2032;kWh;717597239.1;0.717597239
1;9;3;Hotel & restaurant;Space heating;District heating;2033;kWh;691453105.2;0.691453105
1;9;3;Hotel & restaurant;Space heating;District heating;2034;kWh;657908230.2;0.65790823
1;9;3;Hotel & restaurant;Space heating;District heating;2035;kWh;610548047.6;0.610548048
1;9;3;Hotel & restaurant;Space heating;District heating;2036;kWh;578531571;0.578531571
1;9;3;Hotel & restaurant;Space heating;District heating;2037;kWh;547652753.1;0.547652753
1;9;3;Hotel & restaurant;Space heating;District heating;2038;kWh;505676119.9;0.50567612
1;9;3;Hotel & restaurant;Space heating;District heating;2039;kWh;479066346.7;0.479066347
1;9;3;Hotel & restaurant;Space heating;District heating;2040;kWh;454913234.8;0.454913235
1;9;3;Hotel & restaurant;Space heating;District heating;2041;kWh;425241288.9;0.425241289
1;9;3;Hotel & restaurant;Space heating;District heating;2042;kWh;410985475.1;0.410985475
1;9;3;Hotel & restaurant;Space heating;District heating;2043;kWh;388052672.7;0.388052673
1;9;3;Hotel & restaurant;Space heating;District heating;2044;kWh;364956236.1;0.364956236
1;9;3;Hotel & restaurant;Space heating;District heating;2045;kWh;343386991.6;0.343386992
1;9;3;Hotel & restaurant;Space heating;District heating;2046;kWh;336570197.6;0.336570198
1;9;3;Hotel & restaurant;Space heating;District heating;2047;kWh;330692469.1;0.330692469
1;9;3;Hotel & restaurant;Space heating;District heating;2048;kWh;325209279;0.325209279
1;9;3;Hotel & restaurant;Space heating;District heating;2049;kWh;321342843.7;0.321342844
1;9;3;Hotel & restaurant;Space heating;District heating;2050;kWh;322068581.6;0.322068582
1;9;3;Hotel & restaurant;Space heating;District heating;2051;kWh;328251847.1;0.328251847
1;9;3;Hotel & restaurant;Space heating;Solar energy;2010;kWh;14589209.88;0.01458921
1;9;3;Hotel & restaurant;Space heating;Solar energy;2011;kWh;46554386.94;0.046554387
1;9;3;Hotel & restaurant;Space heating;Solar energy;2012;kWh;77776759.57;0.07777676
1;9;3;Hotel & restaurant;Space heating;Solar energy;2013;kWh;128294573.2;0.128294573
1;9;3;Hotel & restaurant;Space heating;Solar energy;2014;kWh;119446663;0.119446663
1;9;3;Hotel & restaurant;Space heating;Solar energy;2015;kWh;145668722.1;0.145668722
1;9;3;Hotel & restaurant;Space heating;Solar energy;2016;kWh;176706168.9;0.176706169
1;9;3;Hotel & restaurant;Space heating;Solar energy;2017;kWh;202108929.6;0.20210893
1;9;3;Hotel & restaurant;Space heating;Solar energy;2018;kWh;200610577.2;0.200610577
1;9;3;Hotel & restaurant;Space heating;Solar energy;2019;kWh;228210531.3;0.228210531
1;9;3;Hotel & restaurant;Space heating;Solar energy;2020;kWh;251352046.1;0.251352046
1;9;3;Hotel & restaurant;Space heating;Solar energy;2021;kWh;270896980.7;0.270896981
1;9;3;Hotel & restaurant;Space heating;Solar energy;2022;kWh;285199951.4;0.285199951
1;9;3;Hotel & restaurant;Space heating;Solar energy;2023;kWh;309629650;0.30962965
1;9;3;Hotel & restaurant;Space heating;Solar energy;2024;kWh;329125207;0.329125207
1;9;3;Hotel & restaurant;Space heating;Solar energy;2025;kWh;341029241;0.341029241
1;9;3;Hotel & restaurant;Space heating;Solar energy;2026;kWh;373662922.1;0.373662922
1;9;3;Hotel & restaurant;Space heating;Solar energy;2027;kWh;400019443.2;0.400019443
1;9;3;Hotel & restaurant;Space heating;Solar energy;2028;kWh;415334676.3;0.415334676
1;9;3;Hotel & restaurant;Space heating;Solar energy;2029;kWh;435648913.7;0.435648914
1;9;3;Hotel & restaurant;Space heating;Solar energy;2030;kWh;455895941.9;0.455895942
1;9;3;Hotel & restaurant;Space heating;Solar energy;2031;kWh;464573867.6;0.464573868
1;9;3;Hotel & restaurant;Space heating;Solar energy;2032;kWh;485775052.3;0.485775052
1;9;3;Hotel & restaurant;Space heating;Solar energy;2033;kWh;501139963.9;0.501139964
1;9;3;Hotel & restaurant;Space heating;Solar energy;2034;kWh;520536129.6;0.52053613
1;9;3;Hotel & restaurant;Space heating;Solar energy;2035;kWh;550097588.4;0.550097588
1;9;3;Hotel & restaurant;Space heating;Solar energy;2036;kWh;559387468.2;0.559387468
1;9;3;Hotel & restaurant;Space heating;Solar energy;2037;kWh;573821305.5;0.573821306
1;9;3;Hotel & restaurant;Space heating;Solar energy;2038;kWh;590551987.7;0.590551988
1;9;3;Hotel & restaurant;Space heating;Solar energy;2039;kWh;609224184.6;0.609224185
1;9;3;Hotel & restaurant;Space heating;Solar energy;2040;kWh;621922545.7;0.621922546
1;9;3;Hotel & restaurant;Space heating;Solar energy;2041;kWh;634269781.4;0.634269781
1;9;3;Hotel & restaurant;Space heating;Solar energy;2042;kWh;657173860.9;0.657173861
1;9;3;Hotel & restaurant;Space heating;Solar energy;2043;kWh;669740311.4;0.669740311
1;9;3;Hotel & restaurant;Space heating;Solar energy;2044;kWh;673113697.5;0.673113698
1;9;3;Hotel & restaurant;Space heating;Solar energy;2045;kWh;667885274.5;0.667885275
1;9;3;Hotel & restaurant;Space heating;Solar energy;2046;kWh;670183522.8;0.670183523
1;9;3;Hotel & restaurant;Space heating;Solar energy;2047;kWh;667205383.9;0.667205384
1;9;3;Hotel & restaurant;Space heating;Solar energy;2048;kWh;664174600.1;0.6641746
1;9;3;Hotel & restaurant;Space heating;Solar energy;2049;kWh;661033455.3;0.661033455
1;9;3;Hotel & restaurant;Space heating;Solar energy;2050;kWh;658954837.5;0.658954838
1;9;3;Hotel & restaurant;Space heating;Solar energy;2051;kWh;653032635.4;0.653032635
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2010;kWh;84725684.4;0.084725684
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2011;kWh;219684506.5;0.219684507
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2012;kWh;403274925.7;0.403274926
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2013;kWh;609441318.2;0.609441318
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2014;kWh;617191754.7;0.617191755
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2015;kWh;787899785.3;0.787899785
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2016;kWh;950456079.7;0.95045608
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2017;kWh;1045454809;1.045454809
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2018;kWh;1033696142;1.033696142
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2019;kWh;1137010037;1.137010037
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2020;kWh;1161530558;1.161530558
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2021;kWh;1245936134;1.245936134
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2022;kWh;1349422510;1.34942251
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2023;kWh;1465636094;1.465636094
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2024;kWh;1567012300;1.5670123
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2025;kWh;1693586297;1.693586297
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2026;kWh;1829444334;1.829444334
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2027;kWh;1948760815;1.948760815
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2028;kWh;2047180406;2.047180406
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2029;kWh;2165896684;2.165896684
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2030;kWh;2247070494;2.247070494
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2031;kWh;2350909477;2.350909477
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2032;kWh;2434671007;2.434671007
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2033;kWh;2522660247;2.522660247
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2034;kWh;2609847465;2.609847465
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2035;kWh;2716210888;2.716210888
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2036;kWh;2822407336;2.822407336
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2037;kWh;2882535505;2.882535505
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2038;kWh;2952307977;2.952307977
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2039;kWh;3026560427;3.026560427
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2040;kWh;3111330692;3.111330692
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2041;kWh;3175828941;3.175828941
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2042;kWh;3225918016;3.225918016
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2043;kWh;3287250028;3.287250028
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2044;kWh;3372233868;3.372233868
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2045;kWh;3435865193;3.435865193
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2046;kWh;3473733547;3.473733547
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2047;kWh;3523774272;3.523774272
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2048;kWh;3571165710;3.57116571
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2049;kWh;3621251552;3.621251552
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2050;kWh;3703886596;3.703886596
1;9;3;Hotel & restaurant;Space heating;Ambient Heat;2051;kWh;3747018653;3.747018653
1;9;3;Hotel & restaurant;Space heating;Biogas;2011;kWh;5445087.898;0.005445088
1;9;3;Hotel & restaurant;Space heating;Biogas;2012;kWh;8558869.375;0.008558869
1;9;3;Hotel & restaurant;Space heating;Biogas;2013;kWh;13888458.06;0.013888458
1;9;3;Hotel & restaurant;Space heating;Biogas;2014;kWh;15661960.87;0.015661961
1;9;3;Hotel & restaurant;Space heating;Biogas;2015;kWh;18638310.36;0.01863831
1;9;3;Hotel & restaurant;Space heating;Biogas;2016;kWh;22611137.73;0.022611138
1;9;3;Hotel & restaurant;Space heating;Biogas;2017;kWh;33200302.19;0.033200302
1;9;3;Hotel & restaurant;Space heating;Biogas;2018;kWh;37166852.49;0.037166852
1;9;3;Hotel & restaurant;Space heating;Biogas;2019;kWh;39131914.69;0.039131915
