id_region,id_sector,id_subsector,id_end_use,id_energy_carrier,unit,year,value
9,3,34,1,13,kWh/person,2021,0
9,3,34,1,13,kWh/person,2022,0
9,3,34,1,13,kWh/person,2023,0
9,3,34,1,13,kWh/person,2024,0
9,3,34,1,13,kWh/person,2025,0
9,3,34,1,13,kWh/person,2026,0
9,3,34,1,13,kWh/person,2027,0
9,3,34,1,13,kWh/person,2028,0
9,3,34,1,13,kWh/person,2029,0
9,3,34,1,13,kWh/person,2030,0
9,3,34,1,13,kWh/person,2031,0
9,3,34,1,13,kWh/person,2032,0
9,3,34,1,13,kWh/person,2033,0
9,3,34,1,13,kWh/person,2034,0
9,3,34,1,13,kWh/person,2035,0
9,3,34,1,13,kWh/person,2036,0
9,3,34,1,13,kWh/person,2037,0
9,3,34,1,13,kWh/person,2038,0
9,3,34,1,13,kWh/person,2039,0
9,3,34,1,13,kWh/person,2040,0
9,3,34,1,13,kWh/person,2041,0
9,3,34,1,13,kWh/person,2042,0
9,3,34,1,13,kWh/person,2043,0
9,3,34,1,13,kWh/person,2044,0
9,3,34,1,13,kWh/person,2045,0
9,3,34,1,13,kWh/person,2046,0
9,3,34,1,13,kWh/person,2047,0
9,3,34,1,13,kWh/person,2048,0
9,3,34,1,13,kWh/person,2049,0
9,3,34,1,13,kWh/person,2050,0
9,3,34,1,14,kWh/person,2010,3.068158596
9,3,34,1,14,kWh/person,2011,3.053325569
9,3,34,1,14,kWh/person,2012,3.0376671
9,3,34,1,14,kWh/person,2013,3.022660758
9,3,34,1,14,kWh/person,2014,3.007261646
9,3,34,1,14,kWh/person,2015,2.992646585
9,3,34,1,14,kWh/person,2016,2.977426186
9,3,34,1,14,kWh/person,2017,2.962613999
9,3,34,1,14,kWh/person,2018,2.94748383
9,3,34,1,14,kWh/person,2019,2.932117454
9,3,34,1,14,kWh/person,2020,2.885141457
9,3,34,1,14,kWh/person,2021,2.86483611
9,3,34,1,14,kWh/person,2022,2.845922939
9,3,34,1,14,kWh/person,2023,2.828263262
9,3,34,1,14,kWh/person,2024,2.810364718
9,3,34,1,14,kWh/person,2025,2.793216967
9,3,34,1,14,kWh/person,2026,2.776387891
9,3,34,1,14,kWh/person,2027,2.760351672
9,3,34,1,14,kWh/person,2028,2.746188494
9,3,34,1,14,kWh/person,2029,2.734117938
9,3,34,1,14,kWh/person,2030,2.720647314
9,3,34,1,14,kWh/person,2031,2.696852856
9,3,34,1,14,kWh/person,2032,2.685895423
9,3,34,1,14,kWh/person,2033,2.675674907
9,3,34,1,14,kWh/person,2034,2.665492682
9,3,34,1,14,kWh/person,2035,2.654078746
9,3,34,1,14,kWh/person,2036,2.643048412
9,3,34,1,14,kWh/person,2037,2.631596952
9,3,34,1,14,kWh/person,2038,2.620123719
9,3,34,1,14,kWh/person,2039,2.609503704
9,3,34,1,14,kWh/person,2040,2.599039657
9,3,34,1,14,kWh/person,2041,2.587233569
9,3,34,1,14,kWh/person,2042,2.563708928
9,3,34,1,14,kWh/person,2043,2.553205462
9,3,34,1,14,kWh/person,2044,2.543869121
9,3,34,1,14,kWh/person,2045,2.534037051
9,3,34,1,14,kWh/person,2046,2.522671045
9,3,34,1,14,kWh/person,2047,2.512084012
9,3,34,1,14,kWh/person,2048,2.515566865
9,3,34,1,14,kWh/person,2049,2.504360671
9,3,34,1,14,kWh/person,2050,2.494361526
9,3,35,1,1,kWh/person,2010,4628.703732
9,3,35,1,1,kWh/person,2011,4571.36599
9,3,35,1,1,kWh/person,2012,4513.589152
9,3,35,1,1,kWh/person,2013,4459.851449
9,3,35,1,1,kWh/person,2014,4401.392387
9,3,35,1,1,kWh/person,2015,4341.551241
9,3,35,1,1,kWh/person,2016,4283.180645
9,3,35,1,1,kWh/person,2017,4223.400018
9,3,35,1,1,kWh/person,2018,4166.896818
9,3,35,1,1,kWh/person,2019,4110.151852
9,3,35,1,1,kWh/person,2020,3734.177817
9,3,35,1,1,kWh/person,2021,3560.609072
9,3,35,1,1,kWh/person,2022,3395.538921
9,3,35,1,1,kWh/person,2023,3226.784434
9,3,35,1,1,kWh/person,2024,3054.802942
9,3,35,1,1,kWh/person,2025,2879.970158
9,3,35,1,1,kWh/person,2026,2722.140049
9,3,35,1,1,kWh/person,2027,2674.865958
9,3,35,1,1,kWh/person,2028,2626.504193
9,3,35,1,1,kWh/person,2029,2604.107525
9,3,35,1,1,kWh/person,2030,2589.425751
9,3,35,1,1,kWh/person,2031,2577.476317
9,3,35,1,1,kWh/person,2032,2576.601264
9,3,35,1,1,kWh/person,2033,2573.522515
9,3,35,1,1,kWh/person,2034,2568.673463
9,3,35,1,1,kWh/person,2035,2568.095096
9,3,35,1,1,kWh/person,2036,2562.248452
9,3,35,1,1,kWh/person,2037,2531.697094
9,3,35,1,1,kWh/person,2038,2486.517931
9,3,35,1,1,kWh/person,2039,2456.997341
9,3,35,1,1,kWh/person,2040,2426.486879
9,3,35,1,1,kWh/person,2041,2378.240384
9,3,35,1,1,kWh/person,2042,2347.958303
9,3,35,1,1,kWh/person,2043,2331.978545
9,3,35,1,1,kWh/person,2044,2331.071261
9,3,35,1,1,kWh/person,2045,2325.334387
9,3,35,1,1,kWh/person,2046,2320.664662
9,3,35,1,1,kWh/person,2047,2319.715027
9,3,35,1,1,kWh/person,2048,2327.520532
9,3,35,1,1,kWh/person,2049,2325.948601
9,3,35,1,1,kWh/person,2050,2321.700508
9,3,35,1,2,kWh/person,2010,1710.94045
9,3,35,1,2,kWh/person,2011,1702.788398
9,3,35,1,2,kWh/person,2012,1694.486431
9,3,35,1,2,kWh/person,2013,1687.725874
9,3,35,1,2,kWh/person,2014,1679.202421
9,3,35,1,2,kWh/person,2015,1670.157283
9,3,35,1,2,kWh/person,2016,1661.684041
9,3,35,1,2,kWh/person,2017,1652.670355
9,3,35,1,2,kWh/person,2018,1644.95256
9,3,35,1,2,kWh/person,2019,1637.163928
9,3,35,1,2,kWh/person,2020,1611.01116
9,3,35,1,2,kWh/person,2021,1601.309199
9,3,35,1,2,kWh/person,2022,1589.641265
9,3,35,1,2,kWh/person,2023,1579.46795
9,3,35,1,2,kWh/person,2024,1569.147598
9,3,35,1,2,kWh/person,2025,1559.57543
9,3,35,1,2,kWh/person,2026,1550.012172
9,3,35,1,2,kWh/person,2027,1541.159735
9,3,35,1,2,kWh/person,2028,1533.038035
9,3,35,1,2,kWh/person,2029,1525.990464
9,3,35,1,2,kWh/person,2030,1519.999925
9,3,35,1,2,kWh/person,2031,1506.862122
9,3,35,1,2,kWh/person,2032,1501.371225
9,3,35,1,2,kWh/person,2033,1494.978241
9,3,35,1,2,kWh/person,2034,1488.992308
9,3,35,1,2,kWh/person,2035,1482.680485
9,3,35,1,2,kWh/person,2036,1476.351035
9,3,35,1,2,kWh/person,2037,1470.508896
9,3,35,1,2,kWh/person,2038,1464.048992
9,3,35,1,2,kWh/person,2039,1459.56306
9,3,35,1,2,kWh/person,2040,1454.008597
9,3,35,1,2,kWh/person,2041,1447.852205
9,3,35,1,2,kWh/person,2042,1435.180082
9,3,35,1,2,kWh/person,2043,1430.452158
9,3,35,1,2,kWh/person,2044,1426.238856
9,3,35,1,2,kWh/person,2045,1421.8667
9,3,35,1,2,kWh/person,2046,1415.169893
9,3,35,1,2,kWh/person,2047,1409.660837
9,3,35,1,2,kWh/person,2048,1411.467029
9,3,35,1,2,kWh/person,2049,1405.150687
9,3,35,1,2,kWh/person,2050,1400.23412
9,3,35,1,6,kWh/person,2010,9.788634293
9,3,35,1,6,kWh/person,2011,9.743471041
9,3,35,1,6,kWh/person,2012,9.697451506
9,3,35,1,6,kWh/person,2013,9.660256156
9,3,35,1,6,kWh/person,2014,9.612972922
9,3,35,1,6,kWh/person,2015,9.5627038
9,3,35,1,6,kWh/person,2016,9.515709813
9,3,35,1,6,kWh/person,2017,9.465621668
9,3,35,1,6,kWh/person,2018,9.422957125
9,3,35,1,6,kWh/person,2019,9.379889409
9,3,35,1,6,kWh/person,2020,9.226694074
9,3,35,1,6,kWh/person,2021,9.188020754
9,3,35,1,6,kWh/person,2022,9.145626948
9,3,35,1,6,kWh/person,2023,9.117190327
9,3,35,1,6,kWh/person,2024,9.037416392
9,3,35,1,6,kWh/person,2025,8.991083891
9,3,35,1,6,kWh/person,2026,8.958643466
9,3,35,1,6,kWh/person,2027,8.88924861
9,3,35,1,6,kWh/person,2028,8.83937715
9,3,35,1,6,kWh/person,2029,8.802585586
9,3,35,1,6,kWh/person,2030,8.726918676
9,3,35,1,6,kWh/person,2031,8.649946069
9,3,35,1,6,kWh/person,2032,8.628261362
9,3,35,1,6,kWh/person,2033,8.606394783
9,3,35,1,6,kWh/person,2034,8.590952392
9,3,35,1,6,kWh/person,2035,8.541139739
9,3,35,1,6,kWh/person,2036,8.510811974
9,3,35,1,6,kWh/person,2037,8.493797524
9,3,35,1,6,kWh/person,2038,8.442298082
9,3,35,1,6,kWh/person,2039,8.413922758
9,3,35,1,6,kWh/person,2040,8.385273583
9,3,35,1,6,kWh/person,2041,8.311137711
9,3,35,1,6,kWh/person,2042,8.236821569
9,3,35,1,6,kWh/person,2043,8.219616926
9,3,35,1,6,kWh/person,2044,8.210453757
9,3,35,1,6,kWh/person,2045,8.204554406
9,3,35,1,6,kWh/person,2046,8.152345007
9,3,35,1,6,kWh/person,2047,8.126828185
9,3,35,1,6,kWh/person,2048,8.154232689
9,3,35,1,6,kWh/person,2049,8.103283783
9,3,35,1,6,kWh/person,2050,8.072377071
9,3,35,1,8,kWh/person,2010,0
9,3,35,1,8,kWh/person,2011,0
9,3,35,1,8,kWh/person,2012,0
9,3,35,1,8,kWh/person,2013,0
9,3,35,1,8,kWh/person,2014,0
9,3,35,1,8,kWh/person,2015,0
9,3,35,1,8,kWh/person,2016,0
9,3,35,1,8,kWh/person,2017,0
9,3,35,1,8,kWh/person,2018,0
9,3,35,1,8,kWh/person,2019,0
9,3,35,1,8,kWh/person,2020,0
9,3,35,1,8,kWh/person,2021,0
9,3,35,1,8,kWh/person,2022,0
9,3,35,1,8,kWh/person,2023,0
9,3,35,1,8,kWh/person,2024,0
9,3,35,1,8,kWh/person,2025,0
9,3,35,1,8,kWh/person,2026,0
9,3,35,1,8,kWh/person,2027,0
9,3,35,1,8,kWh/person,2028,0
9,3,35,1,8,kWh/person,2029,0
9,3,35,1,8,kWh/person,2030,0
9,3,35,1,8,kWh/person,2031,0
9,3,35,1,8,kWh/person,2032,0
9,3,35,1,8,kWh/person,2033,0
9,3,35,1,8,kWh/person,2034,0
9,3,35,1,8,kWh/person,2035,0
9,3,35,1,8,kWh/person,2036,0
9,3,35,1,8,kWh/person,2037,0
9,3,35,1,8,kWh/person,2038,0
9,3,35,1,8,kWh/person,2039,0
9,3,35,1,8,kWh/person,2040,0
9,3,35,1,8,kWh/person,2041,0
9,3,35,1,8,kWh/person,2042,0
9,3,35,1,8,kWh/person,2043,0
9,3,35,1,8,kWh/person,2044,0
9,3,35,1,8,kWh/person,2045,0
9,3,35,1,8,kWh/person,2046,0
9,3,35,1,8,kWh/person,2047,0
9,3,35,1,8,kWh/person,2048,0
9,3,35,1,8,kWh/person,2049,0
9,3,35,1,8,kWh/person,2050,0
9,3,35,1,12,kWh/person,2010,60.09315563
9,3,35,1,12,kWh/person,2011,59.80940529
9,3,35,1,12,kWh/person,2012,59.52039198
9,3,35,1,12,kWh/person,2013,59.28552692
9,3,35,1,12,kWh/person,2014,58.9887404
9,3,35,1,12,kWh/person,2015,58.67362867
9,3,35,1,12,kWh/person,2016,58.37860915
9,3,35,1,12,kWh/person,2017,58.06460393
9,3,35,1,12,kWh/person,2018,57.79613075
9,3,35,1,12,kWh/person,2019,57.52517324
9,3,35,1,12,kWh/person,2020,56.58562016
9,3,35,1,12,kWh/person,2021,56.22733728
9,3,35,1,12,kWh/person,2022,55.90886524
9,3,35,1,12,kWh/person,2023,55.66496072
9,3,35,1,12,kWh/person,2024,55.38405686
9,3,35,1,12,kWh/person,2025,55.11146293
9,3,35,1,12,kWh/person,2026,54.72209259
9,3,35,1,12,kWh/person,2027,54.38484807
9,3,35,1,12,kWh/person,2028,53.97226859
9,3,35,1,12,kWh/person,2029,53.67624143
9,3,35,1,12,kWh/person,2030,53.46159081
9,3,35,1,12,kWh/person,2031,52.98795559
9,3,35,1,12,kWh/person,2032,52.78503354
9,3,35,1,12,kWh/person,2033,52.61560937
9,3,35,1,12,kWh/person,2034,52.47698844
9,3,35,1,12,kWh/person,2035,52.30937481
9,3,35,1,12,kWh/person,2036,52.13139668
9,3,35,1,12,kWh/person,2037,51.88712621
9,3,35,1,12,kWh/person,2038,51.63984981
9,3,35,1,12,kWh/person,2039,51.3775541
9,3,35,1,12,kWh/person,2040,51.1398858
9,3,35,1,12,kWh/person,2041,50.91963739
9,3,35,1,12,kWh/person,2042,50.4622621
9,3,35,1,12,kWh/person,2043,50.28606006
9,3,35,1,12,kWh/person,2044,50.19392349
9,3,35,1,12,kWh/person,2045,50.11305381
9,3,35,1,12,kWh/person,2046,49.93259397
9,3,35,1,12,kWh/person,2047,49.78419285
9,3,35,1,12,kWh/person,2048,49.80930516
9,3,35,1,12,kWh/person,2049,49.56671739
9,3,35,1,12,kWh/person,2050,49.28720033
9,3,35,1,13,kWh/person,2010,0.288738996
9,3,35,1,13,kWh/person,2011,0.287231475
9,3,35,1,13,kWh/person,2012,0.28569853
9,3,35,1,13,kWh/person,2013,0.284425224
9,3,35,1,13,kWh/person,2014,0.282854591
9,3,35,1,13,kWh/person,2015,0.281196027
9,3,35,1,13,kWh/person,2016,0.27963369
9,3,35,1,13,kWh/person,2017,0.277980342
9,3,35,1,13,kWh/person,2018,0.276544836
9,3,35,1,13,kWh/person,2019,0.275097188
9,3,35,1,13,kWh/person,2020,0.261405649
9,3,35,1,13,kWh/person,2021,0.261694396
9,3,35,1,13,kWh/person,2022,0.261819985
9,3,35,1,13,kWh/person,2023,0.261966577
9,3,35,1,13,kWh/person,2024,0.262127236
9,3,35,1,13,kWh/person,2025,0.25210219
9,3,35,1,13,kWh/person,2026,0.252273561
9,3,35,1,13,kWh/person,2027,0.252373762
9,3,35,1,13,kWh/person,2028,0.252422504
9,3,35,1,13,kWh/person,2029,0.252525333
9,3,35,1,13,kWh/person,2030,0.252740881
9,3,35,1,13,kWh/person,2031,0.245915399
9,3,35,1,13,kWh/person,2032,0.246100599
9,3,35,1,13,kWh/person,2033,0.246281809
9,3,35,1,13,kWh/person,2034,0.246445967
9,3,35,1,13,kWh/person,2035,0.246638416
9,3,35,1,13,kWh/person,2036,0.239714028
9,3,35,1,13,kWh/person,2037,0.240032311
9,3,35,1,13,kWh/person,2038,0.240178261
9,3,35,1,13,kWh/person,2039,0.240582077
9,3,35,1,13,kWh/person,2040,0.240778064
9,3,35,1,13,kWh/person,2041,0.240893183
9,3,35,1,13,kWh/person,2042,0.23409982
9,3,35,1,13,kWh/person,2043,0.234420651
9,3,35,1,13,kWh/person,2044,0.234973852
9,3,35,1,13,kWh/person,2045,0.235419205
9,3,35,1,13,kWh/person,2046,0.235564247
9,3,35,1,13,kWh/person,2047,0.228695317
9,3,35,1,13,kWh/person,2048,0.230278838
9,3,35,1,13,kWh/person,2049,0.23047181
9,3,35,1,13,kWh/person,2050,0.230827238
9,3,35,1,14,kWh/person,2010,0
9,3,35,1,14,kWh/person,2011,0
9,3,35,1,14,kWh/person,2012,0
9,3,35,1,14,kWh/person,2013,0
9,3,35,1,14,kWh/person,2014,0
9,3,35,1,14,kWh/person,2015,0
9,3,35,1,14,kWh/person,2016,0
9,3,35,1,14,kWh/person,2017,0
9,3,35,1,14,kWh/person,2018,0
9,3,35,1,14,kWh/person,2019,0
9,3,35,1,14,kWh/person,2020,0
9,3,35,1,14,kWh/person,2021,0
9,3,35,1,14,kWh/person,2022,0
9,3,35,1,14,kWh/person,2023,0
9,3,35,1,14,kWh/person,2024,0
9,3,35,1,14,kWh/person,2025,0
9,3,35,1,14,kWh/person,2026,0
9,3,35,1,14,kWh/person,2027,0
9,3,35,1,14,kWh/person,2028,0
9,3,35,1,14,kWh/person,2029,0
9,3,35,1,14,kWh/person,2030,0
9,3,35,1,14,kWh/person,2031,0
9,3,35,1,14,kWh/person,2032,0
9,3,35,1,14,kWh/person,2033,0
9,3,35,1,14,kWh/person,2034,0
9,3,35,1,14,kWh/person,2035,0
9,3,35,1,14,kWh/person,2036,0
9,3,35,1,14,kWh/person,2037,0
9,3,35,1,14,kWh/person,2038,0
9,3,35,1,14,kWh/person,2039,0
9,3,35,1,14,kWh/person,2040,0
9,3,35,1,14,kWh/person,2041,0
9,3,35,1,14,kWh/person,2042,0
9,3,35,1,14,kWh/person,2043,0
9,3,35,1,14,kWh/person,2044,0
9,3,35,1,14,kWh/person,2045,0
9,3,35,1,14,kWh/person,2046,0
9,3,35,1,14,kWh/person,2047,0
9,3,35,1,14,kWh/person,2048,0
9,3,35,1,14,kWh/person,2049,0
9,3,35,1,14,kWh/person,2050,0
9,3,36,1,1,kWh/person,2010,9900.530374
9,3,36,1,1,kWh/person,2011,9773.600752
9,3,36,1,1,kWh/person,2012,9638.171585
9,3,36,1,1,kWh/person,2013,9516.737593
9,3,36,1,1,kWh/person,2014,9388.44468
9,3,36,1,1,kWh/person,2015,9251.818984
9,3,36,1,1,kWh/person,2016,9133.873186
9,3,36,1,1,kWh/person,2017,9011.214828
9,3,36,1,1,kWh/person,2018,8888.913054
9,3,36,1,1,kWh/person,2019,8768.723991
9,3,36,1,1,kWh/person,2020,8301.049348
9,3,36,1,1,kWh/person,2021,8050.794532
9,3,36,1,1,kWh/person,2022,7838.168693
9,3,36,1,1,kWh/person,2023,7606.861188
9,3,36,1,1,kWh/person,2024,7376.175298
9,3,36,1,1,kWh/person,2025,7135.475497
9,3,36,1,1,kWh/person,2026,6939.361373
9,3,36,1,1,kWh/person,2027,6815.534439
9,3,36,1,1,kWh/person,2028,6701.170858
9,3,36,1,1,kWh/person,2029,6609.255777
9,3,36,1,1,kWh/person,2030,6543.495497
9,3,36,1,1,kWh/person,2031,6482.356783
9,3,36,1,1,kWh/person,2032,6421.159942
9,3,36,1,1,kWh/person,2033,6362.580197
9,3,36,1,1,kWh/person,2034,6312.942256
9,3,36,1,1,kWh/person,2035,6263.35761
9,3,36,1,1,kWh/person,2036,6202.702006
9,3,36,1,1,kWh/person,2037,6121.002955
9,3,36,1,1,kWh/person,2038,6003.686477
9,3,36,1,1,kWh/person,2039,5923.058375
9,3,36,1,1,kWh/person,2040,5843.978775
9,3,36,1,1,kWh/person,2041,5767.025492
9,3,36,1,1,kWh/person,2042,5681.550182
9,3,36,1,1,kWh/person,2043,5629.118727
9,3,36,1,1,kWh/person,2044,5570.302756
9,3,36,1,1,kWh/person,2045,5518.06344
9,3,36,1,1,kWh/person,2046,5469.873628
9,3,36,1,1,kWh/person,2047,5397.726199
9,3,36,1,1,kWh/person,2048,5371.682626
9,3,36,1,1,kWh/person,2049,5311.445211
9,3,36,1,1,kWh/person,2050,5243.566998
9,3,36,1,2,kWh/person,2010,0
9,3,36,1,2,kWh/person,2011,0
9,3,36,1,2,kWh/person,2012,0
9,3,36,1,2,kWh/person,2013,0
9,3,36,1,2,kWh/person,2014,0
9,3,36,1,2,kWh/person,2015,0
9,3,36,1,2,kWh/person,2016,0
9,3,36,1,2,kWh/person,2017,0
9,3,36,1,2,kWh/person,2018,0
9,3,36,1,2,kWh/person,2019,0
9,3,36,1,2,kWh/person,2020,0
9,3,36,1,2,kWh/person,2021,0
9,3,36,1,2,kWh/person,2022,0
9,3,36,1,2,kWh/person,2023,0
9,3,36,1,2,kWh/person,2024,0
9,3,36,1,2,kWh/person,2025,0
9,3,36,1,2,kWh/person,2026,0
9,3,36,1,2,kWh/person,2027,0
9,3,36,1,2,kWh/person,2028,0
9,3,36,1,2,kWh/person,2029,0
9,3,36,1,2,kWh/person,2030,0
9,3,36,1,2,kWh/person,2031,0
9,3,36,1,2,kWh/person,2032,0
9,3,36,1,2,kWh/person,2033,0
9,3,36,1,2,kWh/person,2034,0
9,3,36,1,2,kWh/person,2035,0
9,3,36,1,2,kWh/person,2036,0
9,3,36,1,2,kWh/person,2037,0
9,3,36,1,2,kWh/person,2038,0
9,3,36,1,2,kWh/person,2039,0
9,3,36,1,2,kWh/person,2040,0
9,3,36,1,2,kWh/person,2041,0
9,3,36,1,2,kWh/person,2042,0
9,3,36,1,2,kWh/person,2043,0
9,3,36,1,2,kWh/person,2044,0
9,3,36,1,2,kWh/person,2045,0
9,3,36,1,2,kWh/person,2046,0
9,3,36,1,2,kWh/person,2047,0
9,3,36,1,2,kWh/person,2048,0
9,3,36,1,2,kWh/person,2049,0
9,3,36,1,2,kWh/person,2050,0
9,3,36,1,6,kWh/person,2010,1201.499115
9,3,36,1,6,kWh/person,2011,1190.109447
9,3,36,1,6,kWh/person,2012,1177.650004
9,3,36,1,6,kWh/person,2013,1166.867174
9,3,36,1,6,kWh/person,2014,1155.212056
9,3,36,1,6,kWh/person,2015,1142.49274
9,3,36,1,6,kWh/person,2016,1132.044879
9,3,36,1,6,kWh/person,2017,1120.98296
9,3,36,1,6,kWh/person,2018,1109.932519
9,3,36,1,6,kWh/person,2019,1099.113211
9,3,36,1,6,kWh/person,2020,1074.74983
9,3,36,1,6,kWh/person,2021,1058.866049
9,3,36,1,6,kWh/person,2022,1046.759505
9,3,36,1,6,kWh/person,2023,1036.15777
9,3,36,1,6,kWh/person,2024,1023.89383
9,3,36,1,6,kWh/person,2025,1012.780977
9,3,36,1,6,kWh/person,2026,999.7359738
9,3,36,1,6,kWh/person,2027,990.5921394
9,3,36,1,6,kWh/person,2028,980.5343506
9,3,36,1,6,kWh/person,2029,969.7452719
9,3,36,1,6,kWh/person,2030,962.0611335
9,3,36,1,6,kWh/person,2031,949.2610132
9,3,36,1,6,kWh/person,2032,938.8733049
9,3,36,1,6,kWh/person,2033,928.675227
9,3,36,1,6,kWh/person,2034,919.7534762
9,3,36,1,6,kWh/person,2035,911.1049797
9,3,36,1,6,kWh/person,2036,902.640521
9,3,36,1,6,kWh/person,2037,893.6875767
9,3,36,1,6,kWh/person,2038,885.5347294
9,3,36,1,6,kWh/person,2039,876.6073777
9,3,36,1,6,kWh/person,2040,867.6115502
9,3,36,1,6,kWh/person,2041,858.8531164
9,3,36,1,6,kWh/person,2042,845.1756626
9,3,36,1,6,kWh/person,2043,836.3244465
9,3,36,1,6,kWh/person,2044,825.1689793
9,3,36,1,6,kWh/person,2045,816.0205307
9,3,36,1,6,kWh/person,2046,807.1860705
9,3,36,1,6,kWh/person,2047,797.0649099
9,3,36,1,6,kWh/person,2048,790.570442
9,3,36,1,6,kWh/person,2049,781.3466524
9,3,36,1,6,kWh/person,2050,770.1224227
9,3,36,1,8,kWh/person,2010,16.39786336
9,3,36,1,8,kWh/person,2011,16.24843438
9,3,36,1,8,kWh/person,2012,16.08434789
9,3,36,1,8,kWh/person,2013,15.94311088
9,3,36,1,8,kWh/person,2014,15.78990923
9,3,36,1,8,kWh/person,2015,15.62210422
9,3,36,1,8,kWh/person,2016,15.4853064
9,3,36,1,8,kWh/person,2017,15.34006488
9,3,36,1,8,kWh/person,2018,15.19493234
9,3,36,1,8,kWh/person,2019,15.05291642
9,3,36,1,8,kWh/person,2020,14.90713449
9,3,36,1,8,kWh/person,2021,14.82227052
9,3,36,1,8,kWh/person,2022,14.77147097
9,3,36,1,8,kWh/person,2023,14.63772629
9,3,36,1,8,kWh/person,2024,14.50215352
9,3,36,1,8,kWh/person,2025,14.44726241
9,3,36,1,8,kWh/person,2026,14.23564253
9,3,36,1,8,kWh/person,2027,13.91778959
9,3,36,1,8,kWh/person,2028,13.54878834
9,3,36,1,8,kWh/person,2029,13.43215573
9,3,36,1,8,kWh/person,2030,13.39431002
9,3,36,1,8,kWh/person,2031,13.29938781
9,3,36,1,8,kWh/person,2032,13.22772032
9,3,36,1,8,kWh/person,2033,13.15517977
9,3,36,1,8,kWh/person,2034,13.0452242
9,3,36,1,8,kWh/person,2035,12.93361874
9,3,36,1,8,kWh/person,2036,12.86776877
9,3,36,1,8,kWh/person,2037,12.71933953
9,3,36,1,8,kWh/person,2038,12.46582901
9,3,36,1,8,kWh/person,2039,12.15922344
9,3,36,1,8,kWh/person,2040,12.05365711
9,3,36,1,8,kWh/person,2041,11.98853229
9,3,36,1,8,kWh/person,2042,11.89207356
9,3,36,1,8,kWh/person,2043,11.8334252
9,3,36,1,8,kWh/person,2044,11.73817451
9,3,36,1,8,kWh/person,2045,11.61456146
9,3,36,1,8,kWh/person,2046,11.49937227
9,3,36,1,8,kWh/person,2047,11.40999639
9,3,36,1,8,kWh/person,2048,11.29706453
9,3,36,1,8,kWh/person,2049,11.03203119
9,3,36,1,8,kWh/person,2050,10.71097751
9,3,36,1,12,kWh/person,2010,0
9,3,36,1,12,kWh/person,2011,0
9,3,36,1,12,kWh/person,2012,0
9,3,36,1,12,kWh/person,2013,0
9,3,36,1,12,kWh/person,2014,0
9,3,36,1,12,kWh/person,2015,0
9,3,36,1,12,kWh/person,2016,0
9,3,36,1,12,kWh/person,2017,0
9,3,36,1,12,kWh/person,2018,0
9,3,36,1,12,kWh/person,2019,0
9,3,36,1,12,kWh/person,2020,0
9,3,36,1,12,kWh/person,2021,0
9,3,36,1,12,kWh/person,2022,0
9,3,36,1,12,kWh/person,2023,0
9,3,36,1,12,kWh/person,2024,0
9,3,36,1,12,kWh/person,2025,0
9,3,36,1,12,kWh/person,2026,0
9,3,36,1,12,kWh/person,2027,0
9,3,36,1,12,kWh/person,2028,0
9,3,36,1,12,kWh/person,2029,0
9,3,36,1,12,kWh/person,2030,0
9,3,36,1,12,kWh/person,2031,0
9,3,36,1,12,kWh/person,2032,0
9,3,36,1,12,kWh/person,2033,0
9,3,36,1,12,kWh/person,2034,0
9,3,36,1,12,kWh/person,2035,0
9,3,36,1,12,kWh/person,2036,0
9,3,36,1,12,kWh/person,2037,0
9,3,36,1,12,kWh/person,2038,0
9,3,36,1,12,kWh/person,2039,0
9,3,36,1,12,kWh/person,2040,0
9,3,36,1,12,kWh/person,2041,0
9,3,36,1,12,kWh/person,2042,0
9,3,36,1,12,kWh/person,2043,0
9,3,36,1,12,kWh/person,2044,0
9,3,36,1,12,kWh/person,2045,0
9,3,36,1,12,kWh/person,2046,0
9,3,36,1,12,kWh/person,2047,0
9,3,36,1,12,kWh/person,2048,0
9,3,36,1,12,kWh/person,2049,0
9,3,36,1,12,kWh/person,2050,0
9,3,36,1,13,kWh/person,2010,5.703402871
9,3,36,1,13,kWh/person,2011,5.649179222
9,3,36,1,13,kWh/person,2012,5.589878956
9,3,36,1,13,kWh/person,2013,5.538538273
9,3,36,1,13,kWh/person,2014,5.483058495
9,3,36,1,13,kWh/person,2015,5.422529152
9,3,36,1,13,kWh/person,2016,5.372782005
9,3,36,1,13,kWh/person,2017,5.320121654
9,3,36,1,13,kWh/person,2018,5.267517034
9,3,36,1,13,kWh/person,2019,5.216010573
9,3,36,1,13,kWh/person,2020,5.009774706
9,3,36,1,13,kWh/person,2021,4.981254845
9,3,36,1,13,kWh/person,2022,4.789485143
9,3,36,1,13,kWh/person,2023,4.773087302
9,3,36,1,13,kWh/person,2024,4.754635539
9,3,36,1,13,kWh/person,2025,4.661800535
9,3,36,1,13,kWh/person,2026,4.639106133
9,3,36,1,13,kWh/person,2027,4.622302175
9,3,36,1,13,kWh/person,2028,4.603539
9,3,36,1,13,kWh/person,2029,4.583769399
9,3,36,1,13,kWh/person,2030,4.570854419
9,3,36,1,13,kWh/person,2031,4.454582366
9,3,36,1,13,kWh/person,2032,4.430577597
9,3,36,1,13,kWh/person,2033,4.30624101
9,3,36,1,13,kWh/person,2034,4.286546606
9,3,36,1,13,kWh/person,2035,4.266157069
